,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
496,005DTWK409,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
497,005EBJD636,Pulse,paid annual,49.99,2023-07-01,2023-09-20,82.0,0.0
498,005EBJD636,Pulse,discounted monthly,4.73,2023-12-19,2023-12-31,12.0,4.73
500,005EDVN799,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,183.0,209.93
501,005EQLX678,RetroReel,paid monthly,29.97,2023-07-01,2023-12-31,184.0,149.85
503,005FXWL713,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
505,005IKHP676,CineQuest,paid monthly,12.0,2023-12-01,2023-12-31,30.0,12.0
507,005IKHP676,LimeLight,discounted monthly,10.64,2023-10-09,2023-12-31,83.0,31.92
509,005ITHJ033,LimeLight,paid monthly,19.99,2023-12-23,2023-12-31,8.0,19.99
510,005IWIX098,RetroReel,paid monthly,30.01,2023-07-22,2023-12-31,162.0,180.06
511,005IZSJ697,LimeLight,paid monthly,19.99,2023-07-01,2023-08-16,47.0,19.99000000000001
512,005IZSJ697,LimeLight,paid monthly,19.99,2023-09-30,2023-12-31,92.0,79.96
514,005JAMG408,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
515,005KLHD033,ChillStream,paid monthly,25.0,2023-09-07,2023-12-31,115.0,100.0
517,005KMLV801,RetroReel,paid annual,119.98,2023-07-01,2023-10-14,106.0,0.0
519,005LMLD320,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
521,005MQWT219,LimeLight,paid monthly,20.01,2023-07-01,2023-11-07,129.0,219.90000000000003
525,005MVVN443,Pulse,paid monthly,8.0,2023-08-03,2023-10-25,83.0,132.41
526,005NNEI219,CineQuest,paid monthly,12.0,2023-07-04,2023-12-31,180.0,72.0
528,005NTLW643,CineQuest,paid monthly,11.98,2023-07-01,2023-10-01,92.0,170.27
530,005OXQY492,Pulse,paid monthly,8.0,2023-12-22,2023-12-31,9.0,8.0
531,005PSDD172,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
533,005PTBD329,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,180.05999999999997
535,005PUYF561,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06
537,005PXUP242,LimeLight,paid monthly,19.99,2023-11-05,2023-12-31,56.0,39.98
540,005PXZW655,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
543,005QIBK768,Pulse,paid monthly,8.0,2023-07-01,2023-11-12,134.0,132.3
545,005QWTZ542,LimeLight,paid monthly,19.99,2023-07-17,2023-12-31,167.0,119.94
546,005RCWZ068,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
548,005RCWZ068,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06
551,005SNFH303,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,184.0,0.0
552,005TBNY053,Pulse,paid annual,49.99,2023-12-14,2023-12-31,17.0,49.99
553,005TCXI940,CineQuest,paid monthly,12.01,2023-07-01,2023-11-01,124.0,48.03999999999999
554,005TLRF516,ChillStream,paid monthly,24.99,2023-09-04,2023-12-31,118.0,99.96
556,005TLRF516,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
558,005TQVA378,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
560,005TXTH594,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
561,005UNBK676,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
563,005UXRN097,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,183.0,150.06
565,005UYEU370,CineQuest,paid monthly,12.0,2023-07-01,2023-08-14,45.0,24.00999999999999
568,005VGAL262,CineQuest,paid monthly,12.0,2023-09-12,2023-12-19,98.0,180.0
569,005XEKQ796,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,184.0,59.94999999999999
570,005YOXX437,ChillStream,paid monthly,25.02,2023-07-19,2023-12-31,165.0,150.12
573,005YPOG658,Pulse,paid monthly,7.99,2023-07-01,2023-10-15,107.0,104.13
574,005ZHSW573,CineQuest,paid annual,60.0,2023-07-01,2023-10-16,108.0,0.0
575,006BIGJ762,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.05000000000001
576,006BIGJ762,RetroReel,paid annual,120.0,2023-07-01,2023-10-15,106.0,0.0
577,006CNBH288,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
578,006COXT561,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
581,006CSAF205,LimeLight,paid monthly,20.0,2023-11-11,2023-12-31,50.0,40.0
582,006DQSO238,CineQuest,paid annual,59.99,2023-08-03,2023-12-31,150.0,59.99
585,006DYJP348,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,183.0,47.94
587,006EFVW924,CineQuest,paid annual,59.98,2023-07-01,2023-08-10,40.0,107.82000000000002
588,006EFVW924,CineQuest,paid monthly,12.0,2023-11-27,2023-12-31,34.0,24.0
590,006FKZP530,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.94999999999999
593,006GITA462,CineQuest,paid monthly,11.99,2023-07-01,2023-08-23,53.0,131.94
594,006GNTK163,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,184.0,99.89999999999998
595,006IDRX772,LimeLight,trial annual,79.36,2023-07-01,2023-12-01,154.0,0.0
597,006KAHH236,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.95000000000001
599,006KUQM142,CineQuest,paid monthly,11.99,2023-07-01,2023-12-13,166.0,92.89000000000001
600,006LUUT405,ChillStream,paid monthly,25.0,2023-07-01,2023-09-21,83.0,50.0
602,006LUUT405,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.050000000000004
605,006LZLE549,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
607,006MHQU901,Pulse,paid annual,50.0,2023-07-06,2023-12-31,178.0,50.0
609,006OIZP651,ChillStream,paid monthly,25.01,2023-07-01,2023-08-30,60.0,150.06
610,006OIZP651,ChillStream,trial monthly,13.86,2023-12-12,2023-12-31,19.0,13.86
612,006PDGI783,ChillStream,paid annual,100.01,2023-08-07,2023-12-31,146.0,100.01
615,006RHZT505,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06000000000002
618,006RWGY195,ChillStream,paid annual,100.02,2023-11-19,2023-12-31,42.0,100.02
619,006RZKK033,CineQuest,paid monthly,12.01,2023-07-01,2023-09-12,74.0,12.010000000000005
620,006TTDK719,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
622,006VAPC920,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,183.0,47.940000000000005
624,006WDBZ552,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,180.0
626,006WTSZ851,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
628,006XYPC394,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,183.0,72.06
629,006YBEU125,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
631,006ZEHK792,Pulse,paid monthly,7.99,2023-07-01,2023-12-28,181.0,89.94
632,006ZEWQ508,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
633,006ZYSD972,ChillStream,paid annual,99.99,2023-07-01,2023-10-28,120.0,0.0
636,007CRIB610,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,183.0,0.0
638,007DOGV973,ChillStream,paid annual,99.98,2023-08-08,2023-12-31,145.0,99.98
639,007DQLA070,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
640,007DSJL773,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,183.0,71.94
643,007EBFN621,CineQuest,discounted annual,34.59,2023-07-01,2023-12-31,183.0,0.0
644,007EBFN621,RetroReel,expired monthly,30.0,2023-07-01,2023-07-10,9.0,-30.0
645,007FENN617,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,183.0,0.0
646,007GCJV175,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,183.0,0.0
647,007GRXH229,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
648,007HEEG878,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
650,007HEYK079,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,183.0,175.07
652,007HNUM396,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,183.0,120.06000000000002
655,007IHUT323,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
656,007IONX010,Pulse,paid monthly,8.0,2023-07-01,2023-07-21,21.0,10.819999999999993
657,007JBHX382,RetroReel,paid monthly,29.99,2023-12-05,2023-12-31,26.0,29.99
658,007JCDC961,RetroReel,paid monthly,29.99,2023-07-30,2023-12-31,154.0,179.94
659,007JGNE522,RetroReel,paid monthly,29.99,2023-07-01,2023-09-29,91.0,59.97999999999999
661,007JGRB024,LimeLight,discounted monthly,18.82,2023-07-01,2023-12-31,183.0,112.92000000000002
662,007JJBM916,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
666,007JNVU184,CineQuest,paid monthly,11.99,2023-11-25,2023-12-31,36.0,23.98
667,007JOPC871,LimeLight,paid monthly,20.0,2023-07-03,2023-12-31,181.0,140.0
668,007JYRX276,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,180.0
670,007KFTT629,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
672,007KYTZ045,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
673,007MHMM928,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
676,007MVBQ657,CineQuest,paid annual,60.0,2023-11-29,2023-12-31,32.0,60.0
677,007NAMT384,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
678,007NELM107,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
680,007OCVT539,RetroReel,paid annual,119.99,2023-10-15,2023-12-31,77.0,119.99
682,007QEIL853,Pulse,paid monthly,7.99,2023-07-01,2023-08-21,52.0,7.990000000000002
683,007QEIL853,Pulse,paid monthly,7.98,2023-09-17,2023-12-31,105.0,31.92
684,007QFCY161,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,183.0,0.0
686,007QFVA399,LimeLight,trial monthly,7.13,2023-07-01,2023-10-05,96.0,281.39
687,007QFVA399,LimeLight,paid monthly,20.0,2023-11-10,2023-12-31,51.0,40.0
688,007QPBG581,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
689,007QSGD032,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
691,007RAHR336,Pulse,paid annual,49.99,2023-07-01,2023-12-31,183.0,0.0
694,007RBCZ425,Pulse,paid monthly,8.0,2023-11-20,2023-12-31,41.0,16.0
698,007SGGD254,CineQuest,paid monthly,12.01,2023-07-09,2023-12-31,175.0,72.06
701,007TUSZ303,CineQuest,trial monthly,8.42,2023-07-01,2023-12-31,184.0,42.099999999999994
702,007TUSZ303,Pulse,paid monthly,7.97,2023-07-01,2023-12-31,184.0,39.850000000000016
703,007TZKX369,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
705,007VYSV883,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
706,007WBUY207,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.949999999999996
707,007WEBH532,Pulse,paid monthly,8.0,2023-07-01,2023-12-19,172.0,32.0
709,007WNPX422,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
711,007XAFB326,ChillStream,discounted monthly,17.01,2023-07-01,2023-08-19,50.0,174.93
713,007XAFB326,CineQuest,paid monthly,11.99,2023-07-01,2023-09-12,74.0,55.829999999999984
714,007XAFB326,CineQuest,discounted monthly,10.03,2023-10-22,2023-12-31,70.0,30.089999999999996
715,007XAFB326,LimeLight,paid monthly,20.0,2023-09-22,2023-12-31,100.0,80.0
718,007XAZW495,Pulse,paid monthly,8.01,2023-11-17,2023-12-31,44.0,16.02
720,007XGFT366,Pulse,paid annual,49.99,2023-07-01,2023-12-31,183.0,0.0
721,007XIUX386,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
722,007XJDU250,RetroReel,discounted annual,56.18,2023-07-01,2023-12-31,184.0,0.0
723,007YIIV021,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
725,007YODP449,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
727,008BYAI639,ChillStream,paid monthly,25.0,2023-07-06,2023-12-31,178.0,150.0
728,008DEJF778,LimeLight,expired annual,80.0,2023-07-01,2023-10-18,109.0,0.0
729,008DEJF778,LimeLight,paid monthly,20.0,2023-11-22,2023-12-31,39.0,40.0
733,008EJGC563,CineQuest,discounted monthly,8.44,2023-07-01,2023-12-31,183.0,50.63999999999999
735,008ENDY646,LimeLight,paid monthly,20.01,2023-11-13,2023-12-31,48.0,40.02
736,008ETUJ347,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
737,008GCGC579,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,48.059999999999995
739,008GHZM925,Pulse,paid monthly,8.02,2023-07-01,2023-12-31,184.0,40.099999999999994
740,008GLML250,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
741,008GPAN540,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
744,008HUFE310,CineQuest,discounted monthly,10.04,2023-07-28,2023-11-20,115.0,185.02
746,008JIXA533,CineQuest,paid annual,60.01,2023-10-21,2023-12-31,71.0,60.01
749,008JQHS769,Pulse,paid monthly,7.98,2023-07-01,2023-07-31,30.0,102.13000000000001
750,008JQHS769,Pulse,paid monthly,7.99,2023-11-28,2023-12-31,33.0,15.98
754,008KBIH389,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,183.0,71.94
755,008KKBT183,RetroReel,paid monthly,30.0,2023-08-04,2023-12-31,149.0,150.0
757,008KZIC544,Pulse,paid monthly,8.0,2023-08-04,2023-12-18,136.0,139.98000000000002
759,008LORV934,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
760,008MAAZ132,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,183.0,179.94
761,008MMNO553,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
762,008MZRP930,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,183.0,0.0
763,008NBCW660,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
764,008NRPW586,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,180.0
765,008OLVY250,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
767,008OOOH210,CineQuest,paid monthly,12.01,2023-08-25,2023-12-31,128.0,60.05
768,008OOXI656,ChillStream,paid monthly,25.01,2023-10-23,2023-12-31,69.0,75.03
771,008PMLJ543,CineQuest,paid monthly,11.98,2023-07-01,2023-08-07,37.0,156.16000000000003
772,008POGX411,CineQuest,paid monthly,12.01,2023-10-22,2023-12-31,70.0,36.03
774,008PVUV767,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,183.0,71.94
776,008RBCH646,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
777,008RBZM621,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,184.0,0.0
779,008RGLC003,Pulse,paid monthly,8.02,2023-07-22,2023-12-31,162.0,48.12
780,008RWKF805,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,119.94000000000003
784,008RZUB139,ChillStream,paid monthly,25.0,2023-08-03,2023-12-31,150.0,125.0
785,008TNLY548,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
787,008UZTO673,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
788,008VXDB743,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
790,008WMEQ926,Pulse,paid monthly,7.99,2023-07-01,2023-12-30,182.0,143.64999999999998
791,008WQQF994,ChillStream,paid monthly,24.98,2023-12-14,2023-12-31,17.0,24.98
793,008YNFU804,ChillStream,discounted monthly,15.09,2023-10-10,2023-12-31,82.0,45.269999999999996
795,008YPQG160,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
797,008YUFH506,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
800,009BNUY561,LimeLight,paid annual,80.01,2023-07-01,2023-07-17,17.0,-80.01
801,009BYWQ378,LimeLight,paid annual,80.01,2023-07-01,2023-08-17,48.0,0.0
802,009BYWQ378,LimeLight,paid monthly,20.01,2023-10-30,2023-12-31,62.0,60.03
806,009DPLG842,CineQuest,paid monthly,12.0,2023-09-15,2023-12-31,107.0,48.0
808,009ECYS976,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,183.0,0.0
810,009FZVW489,ChillStream,discounted monthly,9.99,2023-09-18,2023-12-31,104.0,39.96
811,009GTTM730,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,183.0,180.06
813,009GUTY233,RetroReel,paid monthly,30.01,2023-07-01,2023-07-29,28.0,388.23
814,009HIOA323,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
815,009IATS935,RetroReel,paid monthly,30.0,2023-07-23,2023-12-31,161.0,180.0
817,009IATV914,RetroReel,paid monthly,29.98,2023-08-03,2023-12-31,150.0,149.9
820,009IRTM799,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.94
824,009IZWB670,Pulse,paid annual,50.01,2023-07-01,2023-11-24,146.0,30.380000000000003
825,009LMWG280,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
827,009MCBT205,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,140.0
828,009MLTF373,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,184.0,124.95000000000002
830,009MNVS084,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,183.0,0.0
832,009NCAP692,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,183.0,72.06
835,009NFTT664,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
837,009OAZT384,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
840,009ODJW058,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,184.0,39.95000000000001
842,009OWTK397,LimeLight,paid monthly,20.0,2023-07-28,2023-12-31,156.0,120.0
844,009OXDM431,ChillStream,paid annual,100.02,2023-11-10,2023-12-31,51.0,100.02
846,009PNHD703,LimeLight,paid monthly,20.0,2023-11-05,2023-12-31,56.0,40.0
849,009QUIZ198,CineQuest,paid monthly,11.99,2023-07-01,2023-10-04,96.0,59.829999999999984
851,009QVOZ628,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
852,009RGXC784,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
854,009SDTY662,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.94999999999999
857,009ULAL921,CineQuest,paid monthly,12.0,2023-07-07,2023-11-11,127.0,172.35
858,009VHGO190,ChillStream,paid annual,100.0,2023-07-01,2023-12-22,175.0,0.0
861,009WCWO485,ChillStream,paid monthly,25.0,2023-08-22,2023-09-04,13.0,150.07
863,009WCWO485,LimeLight,paid monthly,20.0,2023-12-29,2023-12-31,2.0,20.0
864,009XJFZ994,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
867,009YWEP229,LimeLight,paid monthly,20.01,2023-09-18,2023-12-31,104.0,80.04
869,009ZCKQ977,CineQuest,paid monthly,12.0,2023-10-08,2023-12-31,84.0,36.0
870,009ZMOL535,RetroReel,paid monthly,29.98,2023-07-01,2023-12-31,183.0,179.88
872,009ZNIP210,CineQuest,discounted monthly,4.33,2023-07-01,2023-12-31,183.0,25.980000000000004
873,009ZQQW485,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
875,009ZQQW485,Pulse,paid monthly,8.02,2023-07-01,2023-12-31,184.0,40.099999999999994
876,009ZZUD567,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
877,010ADQH166,LimeLight,expired monthly,19.98,2023-07-01,2023-08-22,52.0,0.0
878,010ADQH166,LimeLight,paid monthly,19.99,2023-11-26,2023-12-31,35.0,39.98
881,010BVRJ742,CineQuest,paid annual,59.98,2023-07-01,2023-12-31,184.0,0.0
883,010DJRE528,ChillStream,paid annual,100.01,2023-07-01,2023-10-17,109.0,99.99
885,010DJRE528,CineQuest,paid annual,60.0,2023-07-01,2023-09-13,74.0,60.00999999999999
886,010DJRE528,CineQuest,paid monthly,11.99,2023-12-28,2023-12-31,3.0,11.99
888,010DMBH921,ChillStream,paid monthly,25.02,2023-07-01,2023-12-31,184.0,150.12
890,010DWEH981,LimeLight,paid annual,80.0,2023-12-23,2023-12-31,8.0,80.0
891,010EDES624,RetroReel,paid annual,120.0,2023-08-03,2023-12-31,150.0,120.0
893,010EWIB677,ChillStream,paid annual,100.0,2023-11-23,2023-12-31,38.0,100.0
894,010FGYR018,RetroReel,paid annual,120.0,2023-07-01,2023-12-02,155.0,0.0
896,010FMTD776,CineQuest,paid monthly,11.98,2023-07-01,2023-12-31,184.0,59.90000000000002
897,010FMTD776,LimeLight,expired monthly,20.0,2023-07-01,2023-07-09,8.0,-20.0
898,010FMTD776,Pulse,paid annual,50.0,2023-07-01,2023-10-05,97.0,0.0
899,010FMTD776,RetroReel,expired annual,120.01,2023-07-01,2023-09-04,65.0,0.0
902,010FVSN529,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
905,010HJKY577,RetroReel,paid monthly,30.0,2023-07-01,2023-09-03,64.0,220.52999999999997
906,010HJKY577,RetroReel,trial monthly,18.53,2023-11-02,2023-12-31,59.0,37.06
908,010HMPU780,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
910,010HPEQ987,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.05000000000001
911,010IITI122,LimeLight,paid monthly,19.99,2023-11-13,2023-12-31,48.0,39.98
912,010IUXU575,LimeLight,paid monthly,20.03,2023-09-05,2023-12-31,117.0,80.12
914,010KHRW889,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,183.0,48.06
915,010KWCU194,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,183.0,0.0
916,010LGPV785,ChillStream,paid annual,100.0,2023-12-04,2023-12-31,27.0,100.0
918,010LGPV785,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
919,010LUOI901,CineQuest,paid monthly,12.02,2023-07-01,2023-10-04,96.0,24.039999999999978
920,010MJGC911,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,120.0
921,010MURF353,CineQuest,paid annual,59.98,2023-07-01,2023-12-31,184.0,0.0
923,010MURF353,Pulse,discounted annual,23.68,2023-07-01,2023-12-31,184.0,0.0
926,010MWWJ010,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,183.0,0.0
927,010NQGU354,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
928,010NQJM627,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
929,010OTFD477,LimeLight,paid annual,80.0,2023-12-21,2023-12-31,10.0,80.0
930,010PKHU916,LimeLight,paid monthly,19.98,2023-07-01,2023-12-19,172.0,99.9
931,010PKHU916,RetroReel,expired monthly,30.0,2023-07-01,2023-12-07,159.0,120.0
932,010PRQG612,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,184.0,149.94000000000003
934,010PRQG612,Pulse,paid monthly,7.99,2023-07-01,2023-12-31,183.0,47.940000000000005
935,010PZZL366,ChillStream,paid monthly,25.0,2023-07-01,2023-11-15,138.0,100.0
937,010QFBK826,Pulse,paid annual,50.0,2023-07-01,2023-12-31,184.0,0.0
939,010QKEH462,ChillStream,paid monthly,25.01,2023-11-10,2023-12-31,51.0,50.02
940,010QYQJ437,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.94999999999996
943,010RECN467,Pulse,paid monthly,8.0,2023-10-03,2023-12-31,89.0,24.0
945,010RSTN249,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,183.0,180.06
947,010SRCU881,RetroReel,discounted monthly,14.51,2023-07-20,2023-12-31,164.0,87.06
948,010SSVA945,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,139.93
950,010SYJP308,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
953,010SYJP308,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
955,010UGQJ077,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.93999999999998
957,010UXXD311,LimeLight,paid monthly,20.0,2023-07-18,2023-12-31,166.0,120.0
960,010UZAZ742,CineQuest,paid annual,60.03,2023-07-01,2023-12-31,184.0,0.0
961,010UZAZ742,LimeLight,trial monthly,16.18,2023-07-01,2023-12-31,184.0,80.89999999999998
962,010VECF139,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
965,010VUDQ027,CineQuest,paid monthly,12.0,2023-08-23,2023-12-31,130.0,60.0
967,010WSZH215,LimeLight,paid monthly,20.01,2023-10-28,2023-12-31,64.0,60.03
968,010WSZH215,RetroReel,paid annual,120.02,2023-07-01,2023-12-31,184.0,0.0
969,010XIHY104,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,60.05000000000001
970,010XTJU142,LimeLight,paid annual,80.02,2023-07-01,2023-12-31,184.0,0.0
971,010YAZO858,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.94999999999996
975,010ZCIU076,Pulse,paid monthly,7.99,2023-09-26,2023-12-31,96.0,31.96
