,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,2023_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
315,027WNFP029,LimeLight,9,160.06000000000003,2,2,1,1,4,0.0,0,0,0,1
316,027XRPZ616,LimeLight,122,100.05,2,1,1,1,3,99.97,1,0,0,1
317,027XZAS168,LimeLight,141,200.06,1,1,0,2,3,0.0,0,0,0,1
318,027YLVV098,LimeLight,231,199.94,1,1,0,2,3,0.0,0,0,0,1
319,028BGKV321,LimeLight,267,80.01,1,0,0,0,0,0.0,0,0,1,0
320,028BZES179,LimeLight,361,260.13,1,0,0,2,2,0.0,0,0,1,0
321,028CDVH587,LimeLight,15,240.36,2,2,1,2,5,80.0,1,1,0,0
322,028JVFL091,LimeLight,238,160.08,1,0,0,1,1,0.0,0,0,1,0
323,028MKPI360,LimeLight,330,219.78,1,0,0,2,2,159.94,2,0,1,0
324,028MQNF994,LimeLight,73,80.0,2,2,1,0,3,0.0,0,0,0,1
325,028NIYO825,LimeLight,22,80.0,2,2,1,0,3,79.99,1,0,0,1
326,028OKYV684,LimeLight,322,220.0,1,0,0,2,2,171.54,2,0,1,0
327,028PVHM115,LimeLight,154,140.21,1,1,0,1,2,0.0,0,0,1,0
328,028VRNT831,LimeLight,362,80.02,1,0,0,0,0,0.0,0,0,1,0
329,028YDML976,LimeLight,126,80.03,1,1,0,0,1,80.01,1,0,1,0
330,028YYJQ200,LimeLight,241,79.99,2,0,1,0,1,0.0,0,0,1,0
331,028ZHFX355,LimeLight,350,80.01,1,0,0,0,0,79.99,1,0,1,0
332,029AFLP481,LimeLight,276,79.99,1,0,0,0,0,128.3,1,0,1,0
333,029FQHZ498,LimeLight,267,79.98,1,0,0,0,0,0.0,0,0,1,0
334,029MWBW680,LimeLight,186,140.0,1,1,0,1,2,149.6,2,0,1,0
335,029OQQF991,LimeLight,41,80.32,1,2,0,0,2,0.0,0,0,1,0
336,029PEPP791,LimeLight,132,87.82,1,1,0,0,1,80.0,1,0,1,0
337,029QTGK700,LimeLight,181,79.24000000000001,1,1,0,0,1,219.89,2,0,1,0
338,029TIYB373,LimeLight,29,198.91,1,2,0,2,4,180.03,2,0,0,1
339,029UXLP759,LimeLight,313,220.0,1,0,0,2,2,0.0,0,0,1,0
340,029WHZE211,LimeLight,336,130.92000000000002,1,0,0,1,1,199.99,2,0,1,0
341,029ZDFO054,LimeLight,146,140.07000000000002,1,1,0,1,2,100.0,1,0,1,0
342,030CQBR544,LimeLight,55,240.08,1,2,0,2,4,180.0,2,0,0,1
343,030CUNR849,LimeLight,267,180.0,1,0,0,2,2,120.01,1,0,1,0
344,030DYDJ141,LimeLight,110,79.99,1,2,0,0,2,0.0,0,0,1,0
345,030EFIE253,LimeLight,120,80.04,1,1,0,0,1,0.0,0,0,1,0
346,030HDNY468,LimeLight,89,139.97,1,2,0,1,3,80.01,1,0,0,1
347,030HJKU811,LimeLight,127,199.9,1,1,0,2,3,220.05,2,0,0,1
348,030HTEC414,LimeLight,24,159.99,1,2,0,1,3,0.0,0,0,0,1
349,030MFHW042,LimeLight,42,79.99,1,2,0,0,2,0.0,0,0,1,0
350,030PNMS717,LimeLight,26,40.0,1,2,0,0,2,79.96,1,0,1,0
351,030RGUW544,LimeLight,262,180.09,1,0,0,2,2,160.08,2,0,1,0
352,030WRAI043,LimeLight,164,180.03,1,1,0,2,3,0.0,0,0,0,1
353,030YMJC402,LimeLight,207,101.64,1,1,0,1,2,159.92,2,0,1,0
354,031ABWA973,LimeLight,240,80.0,1,0,0,0,0,0.0,0,0,1,0
355,031BPCV774,LimeLight,125,88.14,1,1,0,1,2,79.99,1,0,1,0
356,031SBKW341,LimeLight,277,199.9,2,0,1,2,3,180.0,2,0,0,1
357,031SBNW862,LimeLight,24,119.49,1,2,0,1,3,180.05,2,0,0,1
358,031UHYO005,LimeLight,246,80.01,1,0,0,0,0,0.0,0,0,1,0
359,031VIOS000,LimeLight,9,49.04,1,2,0,0,2,80.02,1,0,1,0
360,031XMQM855,LimeLight,290,200.0,1,0,0,2,2,200.0,2,0,1,0
361,031YKUM285,LimeLight,1,80.0,1,2,0,0,2,0.0,0,0,1,0
362,031ZGOE516,LimeLight,156,179.94,1,1,0,2,3,0.0,0,0,0,1
363,031ZIAS479,LimeLight,26,80.0,1,2,0,0,2,0.0,0,0,1,0
364,032BKUP986,LimeLight,221,239.92,2,1,1,2,4,179.92999999999998,2,0,0,1
365,032EOMX154,LimeLight,201,160.0,1,1,0,1,2,0.0,0,0,1,0
366,032GFSZ055,LimeLight,97,119.98,1,2,0,1,3,0.0,0,0,0,1
367,032KBQE129,LimeLight,44,13.16,1,2,0,0,2,20.0,0,0,1,0
368,032ORNY757,LimeLight,105,239.99,1,2,0,2,4,219.89,2,0,0,1
369,032TAGO264,LimeLight,263,80.08,2,0,1,0,1,0.0,0,0,1,0
370,032VYRN972,LimeLight,265,199.91,1,0,0,2,2,0.0,0,0,1,0
371,032WKQF887,LimeLight,43,120.0,1,2,0,1,3,0.0,0,0,0,1
372,032XGEY400,LimeLight,11,40.0,2,2,1,0,3,0.0,0,0,0,1
373,033DNHG900,LimeLight,208,140.07000000000002,1,1,0,1,2,226.1,2,0,1,0
374,033EHXR794,LimeLight,219,80.01,1,1,0,0,1,220.0,2,0,1,0
375,033FBKL156,LimeLight,326,220.22,1,0,0,2,2,0.0,0,0,1,0
376,033FJIK272,LimeLight,144,185.0,2,1,1,2,4,199.95999999999998,2,0,0,1
377,033GJAZ701,LimeLight,89,120.01,1,2,0,1,3,198.16000000000003,2,0,0,1
378,033ILWH318,LimeLight,168,156.64,1,1,0,1,2,219.95999999999998,2,0,1,0
379,033NQNT451,LimeLight,311,80.0,1,0,0,0,0,151.84,2,0,1,0
380,033QVNP959,LimeLight,333,109.8,1,0,0,1,1,19.99,0,0,1,0
381,033SGCR147,LimeLight,26,79.99,1,2,0,0,2,0.0,0,0,1,0
382,033TZRO087,LimeLight,358,79.99,2,0,1,0,1,0.0,0,0,1,0
383,033VDNF450,LimeLight,78,80.0,1,2,0,0,2,0.0,0,0,1,0
384,033ZIDK420,LimeLight,91,80.0,2,2,1,0,3,159.92,2,0,0,1
385,033ZTUZ317,LimeLight,202,140.0,2,1,1,1,3,219.89,2,0,0,1
386,034CZGW408,LimeLight,166,70.17,1,1,0,0,1,80.02,1,0,1,0
387,034EWOC123,LimeLight,359,240.0,1,0,0,2,2,170.63,2,0,1,0
388,034GPKQ349,LimeLight,73,20.0,1,2,0,0,2,80.01,1,0,1,0
389,034IHWS333,LimeLight,229,160.16,1,1,0,1,2,0.0,0,0,1,0
390,034KGAH110,LimeLight,212,159.92,2,1,1,1,3,214.04999999999998,2,0,0,1
391,034LFUN305,LimeLight,8,19.99,2,2,1,0,3,79.92,1,0,0,1
392,034NMIU755,LimeLight,321,80.0,2,0,1,0,1,0.0,0,0,1,0
393,034NOIS308,LimeLight,33,40.0,1,2,0,0,2,0.0,0,0,1,0
394,034QEGT008,LimeLight,62,219.89,1,2,0,2,4,239.88,2,0,0,1
395,034QHWS574,LimeLight,7,125.99,1,2,0,1,3,200.0,2,0,0,1
396,034QQFZ014,LimeLight,256,88.2,1,0,0,1,1,199.89999999999998,2,0,1,0
397,034VPTV564,LimeLight,153,160.0,1,1,0,1,2,79.99,1,0,1,0
398,034WPTW781,LimeLight,214,160.0,1,1,0,1,2,0.0,0,0,1,0
399,034XELD917,LimeLight,7,19.99,1,2,0,0,2,0.0,0,0,1,0
400,034ZCHN662,LimeLight,304,220.0,1,0,0,2,2,220.22,2,0,1,0
401,035CZQP032,LimeLight,205,119.94,1,1,0,1,2,140.0,1,0,1,0
402,035EPCC845,LimeLight,232,80.0,2,1,1,0,2,0.0,0,0,1,0
403,035EXOR966,LimeLight,190,140.0,1,1,0,1,2,0.0,0,0,1,0
404,035FYOX184,LimeLight,317,80.01,1,0,0,0,0,0.0,0,0,1,0
405,035GWAR424,LimeLight,153,119.94,1,1,0,1,2,0.0,0,0,1,0
406,035NDQV170,LimeLight,355,20.0,2,0,1,0,1,64.57,1,0,1,0
407,035PICB281,LimeLight,325,220.0,1,0,0,2,2,0.0,0,0,1,0
408,035WQYI890,LimeLight,50,158.28,1,2,0,1,3,79.96,1,0,0,1
409,036ABJI056,LimeLight,75,140.03,1,2,0,1,3,0.0,0,0,0,1
410,036ACEB416,LimeLight,161,180.06,1,1,0,2,3,161.5,2,0,0,1
411,036AQPQ351,LimeLight,118,80.0,1,1,0,0,1,0.0,0,0,1,0
412,036BDMT224,LimeLight,80,160.0,2,2,1,1,4,0.0,0,0,0,1
413,036LEWQ487,LimeLight,193,60.0,1,1,0,0,1,100.05000000000001,1,0,1,0
414,036SKJJ399,LimeLight,234,100.15,1,1,0,1,2,100.05000000000001,1,0,1,0
415,036UGYQ840,LimeLight,131,80.0,1,1,0,0,1,0.0,0,0,1,0
416,036WKAW054,LimeLight,276,199.9,1,0,0,2,2,0.0,0,0,1,0
417,036XCKF063,LimeLight,87,167.04000000000002,1,2,0,2,4,179.91,2,0,0,1
418,037OKLF823,LimeLight,227,160.0,1,1,0,1,2,0.0,0,0,1,0
419,037POEL186,LimeLight,234,160.08,3,1,2,1,4,0.0,0,0,0,1
420,037QBFQ318,LimeLight,35,219.89,1,2,0,2,4,59.97,1,0,0,1
421,037QQCE805,LimeLight,56,220.0,2,2,1,2,5,159.84,2,1,0,0
422,037RYOD470,LimeLight,357,79.99,1,0,0,0,0,86.34,1,0,1,0
423,037WAOQ204,LimeLight,313,169.07,2,0,1,2,3,180.0,2,0,0,1
424,037XGYH370,LimeLight,285,80.01,1,0,0,0,0,79.98,1,0,1,0
425,037XTTG760,LimeLight,117,79.99,2,1,1,0,2,0.0,0,0,1,0
426,037ZPOL811,LimeLight,40,80.0,1,2,0,0,2,180.09,2,0,1,0
427,038CWNT106,LimeLight,151,79.99,2,1,1,0,2,0.0,0,0,1,0
428,038EAOB493,LimeLight,28,160.0,1,2,0,1,3,0.0,0,0,0,1
429,038FUZG558,LimeLight,93,80.04,1,2,0,0,2,0.0,0,0,1,0
430,038ICXZ103,LimeLight,259,181.8,2,0,1,2,3,240.0,2,0,0,1
431,038OYED650,LimeLight,224,159.84,1,1,0,1,2,80.04,1,0,1,0
432,038SIWK721,LimeLight,257,80.01,1,0,0,0,0,79.99,1,0,1,0
433,038SNKY611,LimeLight,256,80.04,1,0,0,0,0,80.0,1,0,1,0
434,038UCOU281,LimeLight,352,240.0,1,0,0,2,2,240.05,2,0,1,0
435,038VWAH719,LimeLight,271,200.1,1,0,0,2,2,139.92999999999998,1,0,1,0
436,038XOVB561,LimeLight,233,58.96,1,1,0,0,1,220.11,2,0,1,0
437,039BSRQ900,LimeLight,70,80.0,1,2,0,0,2,0.0,0,0,1,0
438,039DSHW728,LimeLight,190,79.98,1,1,0,0,1,80.0,1,0,1,0
439,039GVXP109,LimeLight,33,79.99,2,2,1,0,3,80.0,1,0,0,1
440,039HMQP553,LimeLight,327,220.0,2,0,1,2,3,120.06,1,0,0,1
441,039JUPM327,LimeLight,166,100.0,1,1,0,1,2,0.0,0,0,1,0
442,039MIHU158,LimeLight,44,40.0,1,2,0,0,2,162.44,2,0,1,0
443,039NIQO008,LimeLight,79,59.94,2,2,1,0,3,0.0,0,0,0,1
444,039UXYK028,LimeLight,360,239.88,1,0,0,2,2,40.02,0,0,1,0
445,039XUVN664,LimeLight,224,160.0,1,1,0,1,2,151.39000000000001,2,0,1,0
446,039ZKHB927,LimeLight,96,152.94,1,2,0,1,3,80.0,1,0,0,1
447,040ACCQ364,LimeLight,155,159.98,1,1,0,1,2,0.0,0,0,1,0
448,040BUFV643,LimeLight,295,200.0,1,0,0,2,2,107.16,1,0,1,0
449,040EMFJ698,LimeLight,117,80.0,1,1,0,0,1,100.0,1,0,1,0
450,040EYFR027,LimeLight,89,160.04,1,2,0,1,3,179.91,2,0,0,1
451,040EZOF795,LimeLight,235,240.0,1,1,0,2,3,20.02,0,0,0,1
452,040FDAV921,LimeLight,319,80.01,2,0,1,0,1,0.0,0,0,1,0
453,040FXWR335,LimeLight,319,40.04,2,0,1,0,1,0.0,0,0,1,0
454,040JHXW226,LimeLight,140,100.0,1,1,0,1,2,0.0,0,0,1,0
455,040OQAH230,LimeLight,322,80.0,1,0,0,0,0,0.0,0,0,1,0
456,040PPNY775,LimeLight,139,100.1,1,1,0,1,2,200.01000000000002,2,0,1,0
457,040QFUU263,LimeLight,74,59.97,1,2,0,0,2,179.82,2,0,1,0
458,040WUXS551,LimeLight,220,100.05,2,1,1,1,3,219.89,2,0,0,1
459,041ASLP853,LimeLight,23,220.0,1,2,0,2,4,140.01999999999998,1,0,0,1
460,041HWLN526,LimeLight,253,80.01,1,0,0,0,0,0.0,0,0,1,0
461,041IFMC934,LimeLight,357,239.88,3,0,2,2,4,0.0,0,0,0,1
462,041JUJZ223,LimeLight,295,60.03,2,0,1,0,1,80.0,1,0,1,0
463,041KLPN949,LimeLight,87,200.0,1,2,0,2,4,80.01,1,0,0,1
464,041NEPR258,LimeLight,217,80.01,1,1,0,0,1,80.01,1,0,1,0
465,041OPLH053,LimeLight,71,60.03,1,2,0,0,2,0.0,0,0,1,0
466,041QHSP961,LimeLight,45,20.3,1,2,0,0,2,59.97,1,0,1,0
467,041QIOZ113,LimeLight,61,80.03,1,2,0,0,2,79.98,1,0,1,0
468,041TWQK717,LimeLight,107,200.06,1,2,0,2,4,0.0,0,0,0,1
469,042DDAW232,LimeLight,213,32.49,1,1,0,0,1,79.98,1,0,1,0
470,042IZOC363,LimeLight,245,163.53000000000003,1,0,0,1,1,139.92999999999998,1,0,1,0
471,042LTSM154,LimeLight,340,79.99,1,0,0,0,0,120.0,1,0,1,0
472,042ODHP935,LimeLight,263,240.03,1,0,0,2,2,0.0,0,0,1,0
473,042PTAR885,LimeLight,169,119.94,1,1,0,1,2,179.94,2,0,1,0
474,042SUCX892,LimeLight,29,148.19,1,2,0,1,3,0.0,0,0,0,1
475,042ULTN581,LimeLight,103,79.96,1,2,0,0,2,0.0,0,0,1,0
476,043GRJK872,LimeLight,35,100.05,1,2,0,1,3,80.0,1,0,0,1
477,043JZCW538,LimeLight,119,180.0,2,1,1,2,4,0.0,0,0,0,1
478,043NSQA458,LimeLight,214,79.99,3,1,2,0,3,80.02,1,0,0,1
479,043SRHS598,LimeLight,308,40.02,3,0,2,0,2,259.87,2,0,1,0
480,043SVHB387,LimeLight,151,79.99,1,1,0,0,1,79.99,1,0,1,0
481,043UKXP254,LimeLight,153,200.1,2,1,1,2,4,139.92999999999998,1,0,0,1
482,044KQCA273,LimeLight,46,116.5,1,2,0,1,3,47.06,0,0,0,1
483,044OZBK106,LimeLight,39,40.02,1,2,0,0,2,0.0,0,0,1,0
484,044QQWU058,LimeLight,163,120.0,1,1,0,1,2,0.0,0,0,1,0
485,044SCOP315,LimeLight,87,34.95,2,2,1,0,3,59.97,1,0,0,1
486,044UDZO089,LimeLight,239,100.05,1,0,0,1,1,79.99,1,0,1,0
487,044WWWO052,LimeLight,177,120.0,1,1,0,1,2,0.0,0,0,1,0
488,045BPCS856,LimeLight,1,217.39,2,2,1,2,5,80.0,1,1,0,0
489,045CHOU779,LimeLight,325,220.0,1,0,0,2,2,0.0,0,0,1,0
490,045CLSB235,LimeLight,334,80.0,1,0,0,0,0,0.0,0,0,1,0
491,045CYTI920,LimeLight,18,130.17000000000002,1,2,0,1,3,0.0,0,0,0,1
492,045CZVE292,LimeLight,7,184.16,1,2,0,2,4,80.01,1,0,0,1
493,045DZGD615,LimeLight,316,79.99,1,0,0,0,0,159.99,2,0,1,0
494,045GBUM624,LimeLight,167,100.0,2,1,1,1,3,28.380000000000003,0,0,0,1
495,045LXQG286,LimeLight,11,80.0,1,2,0,0,2,65.6,1,0,1,0
496,045NHGU944,LimeLight,294,60.06,1,0,0,0,0,239.88,2,0,1,0
497,045SBGY979,LimeLight,135,20.0,1,1,0,0,1,0.0,0,0,1,0
498,045TJDK839,LimeLight,46,220.0,1,2,0,2,4,240.0,2,0,0,1
499,045UKKH774,LimeLight,5,20.01,1,2,0,0,2,0.0,0,0,1,0
500,045WPGR427,LimeLight,289,200.0,1,0,0,2,2,239.88,2,0,1,0
501,045XYYD385,LimeLight,196,46.76,1,1,0,0,1,80.01,1,0,1,0
502,046BOOK097,LimeLight,339,20.01,1,0,0,0,0,180.0,2,0,1,0
503,046BYDU659,LimeLight,321,80.0,1,0,0,0,0,200.01,2,0,1,0
504,046DPUC999,LimeLight,196,60.03,2,1,1,0,2,159.92,2,0,1,0
505,046HFOU772,LimeLight,81,240.03,2,2,1,2,5,0.0,0,1,0,0
506,046IYGL389,LimeLight,137,180.05,1,1,0,2,3,0.0,0,0,0,1
507,046JXNZ767,LimeLight,162,240.0,2,1,1,2,4,180.0,2,0,0,1
508,046VMGK505,LimeLight,58,40.02,1,2,0,0,2,99.94999999999999,1,0,1,0
509,047BELQ917,LimeLight,97,240.0,3,2,2,2,6,220.07,2,1,0,0
510,047DFPJ922,LimeLight,15,120.02,2,2,1,1,4,0.0,0,0,0,1
511,047FDAX179,LimeLight,194,140.07000000000002,1,1,0,1,2,139.92999999999998,1,0,1,0
512,047GGUB429,LimeLight,29,19.98,1,2,0,0,2,59.989999999999995,1,0,1,0
513,047ISKD661,LimeLight,100,159.98000000000002,1,2,0,1,3,0.0,0,0,0,1
514,047KCOB066,LimeLight,55,39.98,1,2,0,0,2,120.12,1,0,1,0
515,047MQKX513,LimeLight,161,120.0,1,1,0,1,2,0.0,0,0,1,0
516,047NLOH599,LimeLight,338,240.0,1,0,0,2,2,240.0,2,0,1,0
517,047WTJD668,LimeLight,184,80.01,1,1,0,0,1,19.99,0,0,1,0
518,047XFGX189,LimeLight,98,80.0,2,2,1,0,3,0.0,0,0,0,1
519,047XWVT596,LimeLight,130,100.05,1,1,0,1,2,0.0,0,0,1,0
520,048ASTQ644,LimeLight,82,80.0,1,2,0,0,2,0.0,0,0,1,0
521,048BBCX771,LimeLight,130,180.01,1,1,0,2,3,220.10000000000002,2,0,0,1
522,048CMET162,LimeLight,344,79.98,1,0,0,0,0,0.0,0,0,1,0
523,048CPJL792,LimeLight,34,80.04,1,2,0,0,2,0.0,0,0,1,0
524,048JEOH930,LimeLight,210,140.07000000000002,1,1,0,1,2,0.0,0,0,1,0
525,048NXLH452,LimeLight,83,258.54,1,2,0,2,4,80.0,1,0,0,1
526,048OPSJ558,LimeLight,298,200.1,1,0,0,2,2,180.0,2,0,1,0
527,048PXEE734,LimeLight,290,80.0,1,0,0,0,0,0.0,0,0,1,0
528,048QBRB698,LimeLight,31,80.01,3,2,2,0,4,80.0,1,0,0,1
529,048QDEY521,LimeLight,87,200.1,1,2,0,2,4,240.12,2,0,0,1
530,048XMNH273,LimeLight,125,58.150000000000006,2,1,1,0,2,0.0,0,0,1,0
531,048YLLX146,LimeLight,214,159.98000000000002,1,1,0,1,2,0.0,0,0,1,0
532,049AWOX883,LimeLight,160,120.0,2,1,1,1,3,0.0,0,0,0,1
533,049FKTX858,LimeLight,110,80.0,1,2,0,0,2,220.11,2,0,1,0
534,049JJRD429,LimeLight,100,80.0,1,2,0,0,2,0.0,0,0,1,0
535,049KIQJ581,LimeLight,89,60.03,1,2,0,0,2,179.82,2,0,1,0
536,049LEYC610,LimeLight,36,40.0,1,2,0,0,2,0.0,0,0,1,0
537,049MKNS708,LimeLight,250,79.92,3,0,2,0,2,80.02,1,0,1,0
538,049ONXK854,LimeLight,118,80.0,1,1,0,0,1,0.0,0,0,1,0
539,049PJDN276,LimeLight,313,220.0,1,0,0,2,2,0.0,0,0,1,0
540,049RRFV183,LimeLight,46,60.0,1,2,0,0,2,0.0,0,0,1,0
541,049RTJM258,LimeLight,33,240.0,1,2,0,2,4,100.0,1,0,0,1
542,049RYVW899,LimeLight,166,79.99,1,1,0,0,1,80.02,1,0,1,0
543,049TKYB332,LimeLight,339,80.02,2,0,1,0,1,0.0,0,0,1,0
544,049TPBI531,LimeLight,118,179.64,1,1,0,2,3,200.0,2,0,0,1
545,050AJYH944,LimeLight,27,20.0,2,2,1,0,3,159.92,2,0,0,1
546,050RDXQ721,LimeLight,284,80.02,1,0,0,0,0,0.0,0,0,1,0
547,050TDDI547,LimeLight,320,220.11,1,0,0,2,2,100.05000000000001,1,0,1,0
548,050TGQC690,LimeLight,185,140.0,1,1,0,1,2,0.0,0,0,1,0
549,050WDZI800,LimeLight,323,34.12,1,0,0,0,0,80.0,1,0,1,0
550,051DVHC536,LimeLight,252,180.09,1,0,0,2,2,0.0,0,0,1,0
551,051EFIJ880,LimeLight,50,40.0,2,2,1,0,3,0.0,0,0,0,1
552,051GBIF595,LimeLight,222,160.0,1,1,0,1,2,240.04000000000002,2,0,1,0
553,051IQDI186,LimeLight,85,200.13,1,2,0,2,4,0.0,0,0,0,1
554,051JGGU235,LimeLight,247,80.0,3,0,2,0,2,79.98,1,0,1,0
555,051JJYU081,LimeLight,31,40.02,2,2,1,0,3,0.0,0,0,0,1
556,051LHWB293,LimeLight,85,79.99,1,2,0,0,2,0.0,0,0,1,0
557,051MZPZ022,LimeLight,53,40.02,1,2,0,0,2,0.0,0,0,1,0
558,051NCBA522,LimeLight,37,200.12,1,2,0,2,4,204.84,2,0,0,1
559,051VGGR586,LimeLight,20,54.54,1,2,0,0,2,40.0,0,0,1,0
560,051WQNR483,LimeLight,161,40.0,1,1,0,0,1,47.09,0,0,1,0
561,052FISI854,LimeLight,248,80.0,1,0,0,0,0,80.0,1,0,1,0
562,052HXHA348,LimeLight,69,140.0,1,2,0,1,3,100.05000000000001,1,0,0,1
563,052IVPD157,LimeLight,80,99.97,1,2,0,1,3,0.0,0,0,0,1
564,052LHRE425,LimeLight,147,80.01,1,1,0,0,1,0.0,0,0,1,0
565,052MYFU956,LimeLight,25,240.12,1,2,0,2,4,160.08,2,0,0,1
566,052PDTA835,LimeLight,93,152.51,1,2,0,1,3,200.0,2,0,0,1
567,052PLRL110,LimeLight,35,40.02,1,2,0,0,2,19.99,0,0,1,0
568,053GHBI207,LimeLight,224,99.95,2,1,1,1,3,0.0,0,0,0,1
569,053GSXW044,LimeLight,309,220.0,1,0,0,2,2,119.94,1,0,1,0
570,053HSIU141,LimeLight,359,170.04,2,0,1,2,3,0.0,0,0,0,1
571,053IFHC832,LimeLight,60,34.26,1,2,0,0,2,140.0,1,0,1,0
572,053JWLD883,LimeLight,179,48.6,1,1,0,0,1,0.0,0,0,1,0
573,053MUIH329,LimeLight,275,80.01,2,0,1,0,1,219.44,2,0,1,0
574,053QCBY795,LimeLight,150,160.0,1,1,0,1,2,80.01,1,0,1,0
575,053RCSY870,LimeLight,65,140.0,1,2,0,1,3,0.0,0,0,0,1
576,053TMAC940,LimeLight,32,120.04,1,2,0,1,3,0.0,0,0,0,1
577,053VTXJ418,LimeLight,343,239.76,1,0,0,2,2,100.1,1,0,1,0
578,053ZJBH175,LimeLight,3,80.01,1,2,0,0,2,0.0,0,0,1,0
579,053ZQQQ324,LimeLight,359,240.0,1,0,0,2,2,0.0,0,0,1,0
580,054CANY052,LimeLight,7,120.0,1,2,0,1,3,0.0,0,0,0,1
581,054CIPT104,LimeLight,264,80.0,1,0,0,0,0,240.03999999999996,2,0,1,0
582,054HHYF106,LimeLight,328,220.22,1,0,0,2,2,60.0,1,0,1,0
583,054LARP340,LimeLight,220,160.0,2,1,1,1,3,0.0,0,0,0,1
584,054NUDD313,LimeLight,360,240.0,1,0,0,2,2,0.0,0,0,1,0
585,054PTGQ885,LimeLight,258,180.09,1,0,0,2,2,0.0,0,0,1,0
586,054WJAW048,LimeLight,235,160.0,1,1,0,1,2,0.0,0,0,1,0
587,054WZCF562,LimeLight,358,240.0,1,0,0,2,2,0.0,0,0,1,0
588,054YXPA030,LimeLight,179,80.0,1,1,0,0,1,80.01,1,0,1,0
589,055DFRF616,LimeLight,309,79.99,1,0,0,0,0,160.01,2,0,1,0
590,055KHPF026,LimeLight,154,120.0,1,1,0,1,2,40.0,0,0,1,0
591,055KKYF515,LimeLight,11,187.78,1,2,0,2,4,100.0,1,0,0,1
592,055LOGD050,LimeLight,120,159.95999999999998,1,1,0,1,2,0.0,0,0,1,0
593,055OMVU482,LimeLight,111,80.08,1,2,0,0,2,192.79999999999998,2,0,1,0
594,055OXWC889,LimeLight,6,159.97,2,2,1,1,4,0.0,0,0,0,1
595,055RFKB536,LimeLight,147,159.95999999999998,1,1,0,1,2,0.0,0,0,1,0
596,055WFBZ071,LimeLight,10,80.0,1,2,0,0,2,29.83,0,0,1,0
597,055WVFT106,LimeLight,50,139.98,2,2,1,1,4,0.0,0,0,0,1
598,055XWUQ380,LimeLight,115,180.18,2,1,1,2,4,0.0,0,0,0,1
599,055YXCY353,LimeLight,337,80.02,1,0,0,0,0,0.0,0,0,1,0
600,056BIFU199,LimeLight,341,79.99,1,0,0,0,0,0.0,0,0,1,0
601,056BIHN964,LimeLight,72,240.06000000000003,1,2,0,2,4,179.91,2,0,0,1
602,056EETQ547,LimeLight,317,220.11,1,0,0,2,2,180.15,2,0,1,0
603,056FBFS920,LimeLight,47,40.02,1,2,0,0,2,0.0,0,0,1,0
604,056FOCF868,LimeLight,62,60.0,1,2,0,0,2,0.0,0,0,1,0
605,056GSAY504,LimeLight,47,40.0,1,2,0,0,2,0.0,0,0,1,0
606,056JOJQ292,LimeLight,13,60.0,1,2,0,0,2,220.11,2,0,1,0
607,056JWTF079,LimeLight,80,219.95,1,2,0,2,4,0.0,0,0,0,1
608,056MPLV132,LimeLight,5,202.97000000000003,1,2,0,2,4,79.99,1,0,0,1
609,056ROSL149,LimeLight,357,240.0,2,0,1,2,3,80.0,1,0,0,1
610,056SYOP206,LimeLight,63,80.0,2,2,1,0,3,0.0,0,0,0,1
611,056TAAM244,LimeLight,352,240.24,1,0,0,2,2,0.0,0,0,1,0
612,056UZYD984,LimeLight,361,259.87,2,0,1,2,3,0.0,0,0,0,1
613,056VSDE233,LimeLight,121,100.0,1,1,0,1,2,180.0,2,0,1,0
614,056XULB186,LimeLight,40,40.02,1,2,0,0,2,240.0,2,0,1,0
615,057CMKM432,LimeLight,135,180.0,1,1,0,2,3,0.0,0,0,0,1
616,057DDPX614,LimeLight,214,239.96,1,1,0,2,3,0.0,0,0,0,1
617,057ETYH845,LimeLight,237,79.98,1,1,0,0,1,0.0,0,0,1,0
618,057IXHY538,LimeLight,216,49.82,1,1,0,0,1,80.01,1,0,1,0
619,057NWUQ691,LimeLight,51,100.02,1,2,0,1,3,0.0,0,0,0,1
620,057QUWN836,LimeLight,353,240.24,2,0,1,2,3,0.0,0,0,0,1
621,057RCDS497,LimeLight,199,80.01,1,1,0,0,1,123.50999999999999,1,0,1,0
622,057TSRG491,LimeLight,38,146.24,1,2,0,1,3,159.98,2,0,0,1
623,058APKE272,LimeLight,254,119.99,1,0,0,1,1,0.0,0,0,1,0
624,058CBGM239,LimeLight,351,240.0,2,0,1,2,3,0.0,0,0,0,1
625,058EGDH702,LimeLight,84,60.03,1,2,0,0,2,219.93,2,0,1,0
626,058ENRW676,LimeLight,0,213.71,1,2,0,2,4,160.0,2,0,0,1
627,058MXXU791,LimeLight,308,28.2,2,0,1,0,1,80.01,1,0,1,0
628,058NEBG127,LimeLight,89,100.05,1,2,0,1,3,160.08,2,0,0,1
629,058QJWR923,LimeLight,123,100.1,1,1,0,1,2,100.0,1,0,1,0
630,058QZPJ669,LimeLight,229,80.0,1,1,0,0,1,160.0,2,0,1,0
631,058TABC557,LimeLight,68,99.96,1,2,0,1,3,0.0,0,0,0,1
632,058UWMZ000,LimeLight,259,180.0,1,0,0,2,2,0.0,0,0,1,0
