,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY,RecencyCluster,FrequencyCluster,OverallScore,RevenueCluster,Segment
248,005FXWL713,CineQuest,0,29.74846575342466,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
249,005IKHP676,CineQuest,81,54.06,['paid monthly'],2023-04-10,1,1,0,2,1,Low-Value
250,005ITHJ033,LimeLight,16,120.06,['paid monthly'],2023-06-14,1,2,0,5,3,High-Value
251,005IZSJ697,LimeLight,0,126.95403508771928,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
252,005JAMG408,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
253,005KLHD033,LimeLight,62,79.98,['expired annual'],2023-04-29,1,1,0,3,2,Mid-Value
254,005KMLV801,RetroReel,0,75.66682926829269,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
255,005LMLD320,LimeLight,0,96.07501538461538,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
256,005MQWT219,LimeLight,0,14.009343065693432,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
257,005MVVN443,Pulse,125,100.42,['paid monthly'],2023-02-25,1,0,0,3,3,Mid-Value
258,005NTLW643,CineQuest,0,27.0,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
259,005PSDD172,ChillStream,0,49.594,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
260,005PTBD329,RetroReel,0,193.46172602739728,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
261,005PUYF561,LimeLight,0,89.75359223300971,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
262,005PXZW655,Pulse,0,35.883495145631066,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
263,005QIBK768,Pulse,0,41.46021505376344,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
264,005RCWZ068,CineQuest,0,29.75838356164384,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
265,005RCWZ068,LimeLight,0,46.662995951417,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
266,005RVSJ622,RetroReel,55,220.6,['discounted monthly'],2023-05-06,1,1,0,5,4,High-Value
267,005SNFH303,RetroReel,0,59.511808219178086,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
268,005TCXI940,CineQuest,0,78.39970491803277,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
269,005TLRF516,Pulse,0,5.764705882352941,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
270,005TQVA378,LimeLight,0,119.07320547945206,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
271,005TXTH594,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
272,005UNBK676,RetroReel,0,59.5018904109589,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
273,005UXRN097,ChillStream,0,40.88591304347827,"['expired monthly', 'paid monthly']",2023-06-30,1,2,0,3,1,Mid-Value
274,005UYEU370,CineQuest,0,86.50358407079645,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
275,005VGAL262,CineQuest,127,72.0,['paid monthly'],2023-02-23,1,0,0,2,2,Low-Value
276,005XEKQ796,CineQuest,0,71.34871232876712,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
277,005YPOG658,Pulse,0,100.59326388888888,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
278,005ZHSW573,CineQuest,0,37.57785467128028,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
279,006BIGJ762,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
280,006BIGJ762,RetroReel,0,56.08040201005026,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
281,006CNBH288,RetroReel,0,178.4610410958904,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
282,006COXT561,RetroReel,0,178.58005479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
283,006CSAF205,LimeLight,129,79.99000000000001,['paid monthly'],2023-02-21,1,0,0,2,2,Low-Value
284,006DYJP348,Pulse,0,45.60481375358166,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
285,006EFVW924,CineQuest,0,122.44864864864866,['paid annual'],2023-06-30,1,2,0,5,3,High-Value
286,006FKZP530,LimeLight,0,118.9541917808219,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
287,006GITA462,CineQuest,0,14.636949152542376,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
288,006GNTK163,LimeLight,0,118.89468493150684,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
289,006IDRX772,LimeLight,0,42.878089552238805,['trial annual'],2023-06-30,1,2,0,3,1,Mid-Value
290,006KAHH236,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
291,006KUQM142,CineQuest,0,92.23175792507206,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
292,006LUUT405,ChillStream,0,154.26136363636363,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
293,006LUUT405,Pulse,0,47.664986301369865,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
294,006LZLE549,Pulse,0,69.01826086956521,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
295,006OIZP651,ChillStream,0,72.36936170212766,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
296,006PDGI783,ChillStream,124,50.0,['paid monthly'],2023-02-26,1,0,0,1,1,Low-Value
297,006RHZT505,LimeLight,0,30.91497607655503,"['trial monthly', 'paid monthly']",2023-06-30,2,2,1,3,0,Mid-Value
298,006RHZT505,RetroReel,173,0.0,['paid monthly'],2023-01-08,2,0,1,1,0,Low-Value
299,006RZKK033,CineQuest,0,68.19796078431372,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
300,006TTDK719,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
301,006VAPC920,Pulse,0,27.67964285714286,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
302,006WDBZ552,RetroReel,0,193.39726027397265,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
303,006WMXU263,RetroReel,55,253.12,['paid monthly'],2023-05-06,1,1,0,6,5,High-Value
304,006WTSZ851,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
305,006XYPC394,CineQuest,0,28.330040322580643,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
306,006YBEU125,RetroReel,0,79.96153846153847,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
307,006ZEHK792,Pulse,0,72.935,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
308,006ZEWQ508,CineQuest,0,71.40821917808219,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
309,006ZYSD972,ChillStream,0,60.126877076411965,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
310,007CRIB610,RetroReel,0,49.84025559105432,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
311,007DQLA070,LimeLight,0,39.67123287671233,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
312,007DSJL773,CineQuest,0,32.24896551724138,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
313,007EBFN621,CineQuest,0,12.457237762237764,['discounted annual'],2023-06-30,2,2,1,3,0,Mid-Value
314,007EBFN621,RetroReel,0,171.4736842105263,['expired monthly'],2023-06-30,2,2,1,7,4,High-Value
315,007FENN617,ChillStream,0,27.09434262948207,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
316,007GCJV175,LimeLight,0,35.63190909090909,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
317,007GRXH229,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
318,007HEEG878,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
319,007HEYK079,ChillStream,0,134.19262839879156,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
320,007HNUM396,LimeLight,0,71.16232394366199,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
321,007IAJO670,LimeLight,20,0.0,['paid annual'],2023-06-10,1,2,0,2,0,Low-Value
322,007IHUT323,CineQuest,0,12.9181081081081,"['expired monthly', 'paid monthly']",2023-06-30,1,2,0,2,0,Low-Value
323,007IONX010,Pulse,0,59.87336633663366,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
324,007JGNE522,RetroReel,0,179.60922794117644,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
325,007JGRB024,LimeLight,0,83.54372340425533,"['paid monthly', 'discounted monthly']",2023-06-30,1,2,0,4,2,Mid-Value
326,007JJBM916,ChillStream,0,49.594,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
327,007JNVU184,CineQuest,68,138.0,['paid annual'],2023-04-23,1,1,0,4,3,Mid-Value
328,007JYRX276,RetroReel,0,193.39726027397265,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
329,007KFTT629,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
330,007KYTZ045,LimeLight,0,54.24767175572519,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
331,007MHMM928,CineQuest,0,29.753424657534246,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
332,007MVBQ657,CineQuest,35,71.95999999999998,['paid monthly'],2023-05-26,1,1,0,3,2,Mid-Value
333,007NAMT384,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
334,007NELM107,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
335,007ODOF136,ChillStream,146,25.019999999999985,['paid monthly'],2023-02-04,1,0,0,0,0,Low-Value
336,007QEIL853,Pulse,0,49.65459227467812,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
337,007QFCY161,LimeLight,0,25.97461254612546,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
338,007QFVA399,LimeLight,0,180.39519553072626,"['paid monthly', 'trial monthly']",2023-06-30,1,2,0,6,4,High-Value
339,007QPBG581,ChillStream,0,148.76712328767124,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
340,007QSGD032,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
341,007RAHR336,Pulse,0,13.39732,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
342,007RBCZ425,Pulse,23,56.03,['paid monthly'],2023-06-07,1,2,0,3,1,Mid-Value
343,007SEZN754,ChillStream,121,0.0,['paid annual'],2023-03-01,1,0,0,0,0,Low-Value
344,007SGGD254,CineQuest,45,72.02000000000001,['paid monthly'],2023-05-16,1,1,0,3,2,Mid-Value
345,007TUSZ303,CineQuest,0,50.10476712328767,['trial monthly'],2023-06-30,2,2,1,4,1,Mid-Value
346,007TUSZ303,Pulse,0,47.4269589041096,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
347,007TZKX369,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
348,007VTTS788,CineQuest,52,59.99,['paid annual'],2023-05-09,1,1,0,3,2,Mid-Value
349,007VYSV883,ChillStream,0,148.76712328767124,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
350,007WBUY207,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
351,007WEBH532,Pulse,0,45.121813031161466,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
352,007WNPX422,ChillStream,0,49.58408219178082,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
353,007XAFB326,ChillStream,0,230.3636363636364,['discounted monthly'],2023-06-30,2,2,1,7,4,High-Value
354,007XAFB326,CineQuest,0,99.20219607843136,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
355,007XAZW495,Pulse,64,81.99000000000001,['paid monthly'],2023-04-27,1,1,0,3,2,Mid-Value
356,007XGFT366,Pulse,0,2.590155440414508,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
357,007XIUX386,ChillStream,0,49.594,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
358,007XJDU250,RetroReel,0,27.859123287671235,['discounted annual'],2023-06-30,1,2,0,2,0,Low-Value
359,007YIIV021,CineQuest,0,29.753424657534246,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
360,007YODP449,Pulse,0,1.4893617021276595,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
361,008BYAI639,ChillStream,128,100.01,['paid annual'],2023-02-22,1,0,0,3,3,Mid-Value
362,008DEJF778,LimeLight,0,49.93103448275862,['expired annual'],2023-06-30,1,2,0,3,1,Mid-Value
363,008DFCS661,LimeLight,109,198.98,['paid monthly'],2023-03-13,1,0,0,4,4,Mid-Value
364,008EJGC563,CineQuest,0,19.68194331983805,['discounted monthly'],2023-06-30,1,2,0,2,0,Low-Value
365,008ETUJ347,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
366,008GCGC579,Pulse,0,51.637068493150686,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
367,008GHZM925,Pulse,0,47.72449315068493,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
368,008GLML250,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
369,008GPAN540,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
370,008HUFE310,CineQuest,32,120.88,['paid monthly'],2023-05-29,1,2,0,5,3,High-Value
371,008JIXA533,CineQuest,125,70.71000000000001,['paid monthly'],2023-02-25,1,0,0,2,2,Low-Value
372,008JQHS769,Pulse,0,152.62702127659577,"['paid monthly', 'trial monthly', 'paid monthly']",2023-06-30,1,2,0,6,4,High-Value
373,008KBIH389,CineQuest,0,82.46369098712447,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
374,008KZIC544,Pulse,115,49.99,['paid annual'],2023-03-07,1,0,0,1,1,Low-Value
375,008LORV934,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
376,008MAAZ132,RetroReel,0,167.31263157894736,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
377,008MMNO553,ChillStream,0,47.26224783861672,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
378,008MZRP930,RetroReel,0,58.825181058495815,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
379,008NBCW660,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
380,008NRPW586,RetroReel,0,193.39726027397265,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
381,008OLVY250,ChillStream,0,148.76712328767124,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
382,008PMLJ543,CineQuest,0,223.5845454545455,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,6,4,High-Value
383,008PVUV767,CineQuest,0,65.28286567164179,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
384,008RBCH646,CineQuest,0,29.74846575342466,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
385,008RBZM621,LimeLight,0,39.66131506849315,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
386,008RGLC003,Pulse,121,26.880000000000003,['paid monthly'],2023-03-01,1,0,0,0,0,Low-Value
387,008RWKF805,LimeLight,0,128.8670410958904,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
388,008RYDV189,Pulse,37,70.80000000000001,['paid monthly'],2023-05-24,1,1,0,3,2,Mid-Value
389,008RZUB139,ChillStream,148,111.69,['trial monthly'],2023-02-02,1,0,0,3,3,Mid-Value
390,008TNLY548,Pulse,0,3.7142857142857135,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
391,008UZTO673,CineQuest,0,7.140000000000001,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
392,008VXDB743,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
393,008WMEQ926,Pulse,0,24.66269430051813,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,2,0,Low-Value
394,008YPQG160,CineQuest,0,29.74846575342466,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
395,008YUFH506,Pulse,0,24.799479452054797,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
396,008ZBLA861,Pulse,62,50.00000000000001,['paid annual'],2023-04-29,1,1,0,2,1,Low-Value
397,009BNUY561,LimeLight,0,0.0,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
398,009BYWQ378,LimeLight,0,63.23934497816594,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
399,009CWCA119,Pulse,20,48.06,['paid monthly'],2023-06-10,1,2,0,3,1,Mid-Value
400,009ECYS976,RetroReel,0,55.97667638483965,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
401,009FZVW489,ChillStream,146,0.0,['paid annual'],2023-02-04,1,0,0,0,0,Low-Value
402,009GTTM730,RetroReel,0,171.28916905444126,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
403,009GUTY233,RetroReel,0,331.5666666666667,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,7,5,High-Value
404,009HIOA323,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
405,009ILTP035,LimeLight,92,0.0,['paid annual'],2023-03-30,1,1,0,1,0,Low-Value
406,009IRTM799,ChillStream,0,109.4134539473684,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
407,009IZWB670,ChillStream,44,199.99,['paid monthly'],2023-05-17,2,1,1,6,4,High-Value
408,009IZWB670,Pulse,0,44.387116564417184,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
409,009LMWG280,ChillStream,0,49.58408219178082,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
410,009MCBT205,LimeLight,0,107.31117824773412,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
411,009MLTF373,ChillStream,0,148.70761643835615,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
412,009MNVS084,LimeLight,0,37.44186046511628,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
413,009NCAP692,CineQuest,0,32.94051282051282,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,3,1,Mid-Value
414,009NFTT664,Pulse,0,24.799479452054797,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
415,009OAZT384,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
416,009ODJW058,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
417,009OXDM431,ChillStream,136,0.0,['paid annual'],2023-02-14,1,0,0,0,0,Low-Value
418,009QUIZ198,CineQuest,0,93.93703971119132,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
419,009QVOZ628,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
420,009RGXC784,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
421,009SDTY662,LimeLight,0,118.9541917808219,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
422,009VHGO190,ChillStream,0,50.84269662921348,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
423,009WCWO485,LimeLight,13,120.0,['paid monthly'],2023-06-17,1,2,0,5,3,High-Value
424,009XJFZ994,RetroReel,0,59.5018904109589,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
425,009YWEP229,LimeLight,56,220.09,['paid monthly'],2023-05-05,1,1,0,5,4,High-Value
426,009ZMOL535,RetroReel,0,174.82719101123595,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
427,009ZNIP210,CineQuest,0,19.238175895765472,['discounted monthly'],2023-06-30,1,2,0,2,0,Low-Value
428,009ZQQW485,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
429,009ZQQW485,Pulse,0,47.72449315068493,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
430,009ZZUD567,LimeLight,0,39.67619178082192,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
431,010ADQH166,LimeLight,0,108.6466094420601,['expired monthly'],2023-06-30,1,2,0,5,3,High-Value
432,010BVRJ742,CineQuest,0,29.743506849315068,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
433,010DJRE528,ChillStream,0,124.82758620689656,['paid annual'],2023-06-30,2,2,1,6,3,High-Value
434,010DJRE528,CineQuest,0,81.05938596491227,['paid annual'],2023-06-30,2,2,1,5,2,High-Value
435,010DMBH921,ChillStream,0,161.29331506849314,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
436,010FGYR018,RetroReel,0,64.64285714285714,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
437,010FMTD776,CineQuest,0,71.28920547945206,['paid monthly'],2023-06-30,4,2,2,6,2,High-Value
438,010FMTD776,LimeLight,0,114.92063492063492,['expired monthly'],2023-06-30,4,2,2,7,3,High-Value
439,010FMTD776,Pulse,0,32.55395683453237,['paid annual'],2023-06-30,4,2,2,5,1,High-Value
440,010FMTD776,RetroReel,0,88.3000406504065,['expired annual'],2023-06-30,4,2,2,6,2,High-Value
441,010FVSN529,ChillStream,0,35.563380281690144,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
442,010HJKY577,RetroReel,0,227.5421582733813,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,6,4,High-Value
443,010HMPU780,CineQuest,0,29.75838356164384,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
444,010HPEQ987,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
445,010KHRW889,Pulse,0,59.49918269230769,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
446,010KWCU194,LimeLight,0,18.744769874476987,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
447,010LGPV785,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
448,010LUOI901,CineQuest,0,70.6880144404332,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
449,010MJGC911,LimeLight,0,128.93150684931507,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
450,010MURF353,CineQuest,0,29.743506849315068,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
451,010MURF353,Pulse,0,11.742684931506847,['discounted annual'],2023-06-30,2,2,1,3,0,Mid-Value
452,010MWWJ010,CineQuest,0,24.466019417475728,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
453,010NQGU354,RetroReel,0,178.58005479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
454,010NQJM627,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
455,010PKHU916,LimeLight,0,122.93643059490084,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
456,010PKHU916,RetroReel,0,175.6764705882353,['expired monthly'],2023-06-30,2,2,1,7,4,High-Value
457,010PRQG612,ChillStream,0,161.09991780821915,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
458,010PRQG612,Pulse,0,30.66868686868687,['paid monthly'],2023-06-30,2,2,1,3,0,Mid-Value
459,010PZZL366,ChillStream,0,156.03448275862067,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
460,010QFBK826,Pulse,0,24.794520547945208,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
461,010QKEH462,ChillStream,27,124.95,['paid monthly'],2023-06-03,1,2,0,5,3,High-Value
462,010QYQJ437,RetroReel,0,178.46104109589038,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
463,010RECN467,Pulse,86,64.55,['trial monthly'],2023-04-05,1,1,0,3,2,Mid-Value
464,010RSTN249,RetroReel,0,110.72655172413796,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
465,010SSVA945,LimeLight,0,87.08514851485148,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
466,010SYJP308,CineQuest,0,29.75838356164384,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
467,010SYJP308,Pulse,0,7.199999999999999,['paid monthly'],2023-06-30,2,2,1,3,0,Mid-Value
468,010UGQJ077,LimeLight,0,11.894049999999998,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
469,010UZAZ742,CineQuest,0,29.76830136986301,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
470,010UZAZ742,LimeLight,0,96.28208219178082,['trial monthly'],2023-06-30,2,2,1,6,3,High-Value
471,010VECF139,LimeLight,0,39.67123287671233,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
472,010VECF139,RetroReel,89,35.97,['trial monthly'],2023-04-02,2,1,1,3,1,Mid-Value
473,010WSZH215,RetroReel,0,59.51676712328767,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
474,010XIHY104,CineQuest,0,71.46772602739726,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
475,010XTJU142,LimeLight,0,39.68115068493151,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
476,010YAZO858,RetroReel,0,178.46104109589038,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
477,010ZCIU076,Pulse,53,64.02,['paid monthly'],2023-05-08,1,1,0,3,2,Mid-Value
478,010ZSQB664,ChillStream,0,49.59895890410959,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
479,010ZVPP569,ChillStream,0,148.76712328767124,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
480,011ACZS629,CineQuest,0,71.46772602739726,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
481,011ALNE291,Pulse,0,20.09401960784314,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
482,011ANYH850,LimeLight,0,99.19354838709675,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
483,011ARBM077,RetroReel,0,178.40153424657538,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
484,011BBQE645,Pulse,0,47.664986301369865,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
