,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
1493,032EOMX154,LimeLight,201,160.0,1,1,0,1,2,Low-Value
1496,032GFSZ055,LimeLight,97,119.98,1,2,0,1,3,Mid-Value
1503,032KBQE129,LimeLight,44,13.16,1,2,0,0,2,Low-Value
1506,032ORNY757,LimeLight,105,239.99,1,2,0,2,4,Mid-Value
1515,032TAGO264,LimeLight,263,80.08,2,0,1,0,1,Low-Value
1517,032VYRN972,LimeLight,265,199.91,1,0,0,2,2,Low-Value
1519,032WKQF887,LimeLight,43,120.0,1,2,0,1,3,Mid-Value
1524,032XGEY400,LimeLight,11,40.0,2,2,1,0,3,Mid-Value
1533,033DNHG900,LimeLight,208,140.07000000000002,1,1,0,1,2,Low-Value
1534,033EHXR794,LimeLight,219,80.01,1,1,0,0,1,Low-Value
1536,033FBKL156,LimeLight,326,220.22,1,0,0,2,2,Low-Value
1537,033FJIK272,LimeLight,144,185.0,2,1,1,2,4,Mid-Value
1540,033GJAZ701,LimeLight,89,120.01,1,2,0,1,3,Mid-Value
1543,033ILWH318,LimeLight,168,156.64,1,1,0,1,2,Low-Value
1549,033NQNT451,LimeLight,311,80.0,1,0,0,0,0,Low-Value
1556,033QVNP959,LimeLight,333,109.8,1,0,0,1,1,Low-Value
1558,033SGCR147,LimeLight,26,79.99,1,2,0,0,2,Low-Value
1559,033TZRO087,LimeLight,358,79.99,2,0,1,0,1,Low-Value
1561,033VDNF450,LimeLight,78,80.0,1,2,0,0,2,Low-Value
1562,033ZIDK420,LimeLight,91,80.0,2,2,1,0,3,Mid-Value
1565,033ZTUZ317,LimeLight,202,140.0,2,1,1,1,3,Mid-Value
1571,034CZGW408,LimeLight,166,70.17,1,1,0,0,1,Low-Value
1575,034EWOC123,LimeLight,359,240.0,1,0,0,2,2,Low-Value
1576,034GPKQ349,LimeLight,73,20.0,1,2,0,0,2,Low-Value
1579,034IHWS333,LimeLight,229,160.16,1,1,0,1,2,Low-Value
1582,034KGAH110,LimeLight,212,159.92,2,1,1,1,3,Mid-Value
1587,034LFUN305,LimeLight,8,19.99,2,2,1,0,3,Mid-Value
1592,034NMIU755,LimeLight,321,80.0,2,0,1,0,1,Low-Value
1593,034NOIS308,LimeLight,33,40.0,1,2,0,0,2,Low-Value
1599,034QEGT008,LimeLight,62,219.89,1,2,0,2,4,Mid-Value
1600,034QHWS574,LimeLight,7,125.99,1,2,0,1,3,Mid-Value
1601,034QQFZ014,LimeLight,256,88.2,1,0,0,1,1,Low-Value
1606,034VPTV564,LimeLight,153,160.0,1,1,0,1,2,Low-Value
1607,034WPTW781,LimeLight,214,160.0,1,1,0,1,2,Low-Value
1608,034XELD917,LimeLight,7,19.99,1,2,0,0,2,Low-Value
1613,034ZCHN662,LimeLight,304,220.0,1,0,0,2,2,Low-Value
1618,035CZQP032,LimeLight,205,119.94,1,1,0,1,2,Low-Value
1620,035EPCC845,LimeLight,232,80.0,2,1,1,0,2,Low-Value
1622,035EXOR966,LimeLight,190,140.0,1,1,0,1,2,Low-Value
1625,035FYOX184,LimeLight,317,80.01,1,0,0,0,0,Low-Value
1628,035GWAR424,LimeLight,153,119.94,1,1,0,1,2,Low-Value
1640,035NDQV170,LimeLight,355,20.0,2,0,1,0,1,Low-Value
1645,035PICB281,LimeLight,325,220.0,1,0,0,2,2,Low-Value
1654,035WQYI890,LimeLight,50,158.28,1,2,0,1,3,Mid-Value
1659,036ABJI056,LimeLight,75,140.03,1,2,0,1,3,Mid-Value
1660,036ACEB416,LimeLight,161,180.06,1,1,0,2,3,Mid-Value
1661,036AQPQ351,LimeLight,118,80.0,1,1,0,0,1,Low-Value
1662,036BDMT224,LimeLight,80,160.0,2,2,1,1,4,Mid-Value
1678,036LEWQ487,LimeLight,193,60.0,1,1,0,0,1,Low-Value
1689,036SKJJ399,LimeLight,234,100.15,1,1,0,1,2,Low-Value
1690,036UGYQ840,LimeLight,131,80.0,1,1,0,0,1,Low-Value
1694,036WKAW054,LimeLight,276,199.9,1,0,0,2,2,Low-Value
1698,036XCKF063,LimeLight,87,167.04000000000002,1,2,0,2,4,Mid-Value
1712,037OKLF823,LimeLight,227,160.0,1,1,0,1,2,Low-Value
1717,037POEL186,LimeLight,234,160.08,3,1,2,1,4,Mid-Value
1718,037QBFQ318,LimeLight,35,219.89,1,2,0,2,4,Mid-Value
1720,037QQCE805,LimeLight,56,220.0,2,2,1,2,5,High-Value
1722,037RYOD470,LimeLight,357,79.99,1,0,0,0,0,Low-Value
1729,037WAOQ204,LimeLight,313,169.07,2,0,1,2,3,Mid-Value
1736,037XGYH370,LimeLight,285,80.01,1,0,0,0,0,Low-Value
1737,037XTTG760,LimeLight,117,79.99,2,1,1,0,2,Low-Value
1743,037ZPOL811,LimeLight,40,80.0,1,2,0,0,2,Low-Value
1746,038CWNT106,LimeLight,151,79.99,2,1,1,0,2,Low-Value
1748,038EAOB493,LimeLight,28,160.0,1,2,0,1,3,Mid-Value
1751,038FUZG558,LimeLight,93,80.04,1,2,0,0,2,Low-Value
1755,038ICXZ103,LimeLight,259,181.8,2,0,1,2,3,Mid-Value
1761,038OYED650,LimeLight,224,159.84,1,1,0,1,2,Low-Value
1766,038SIWK721,LimeLight,257,80.01,1,0,0,0,0,Low-Value
1767,038SNKY611,LimeLight,256,80.04,1,0,0,0,0,Low-Value
1771,038UCOU281,LimeLight,352,240.0,1,0,0,2,2,Low-Value
1773,038VWAH719,LimeLight,271,200.1,1,0,0,2,2,Low-Value
1775,038XOVB561,LimeLight,233,58.96,1,1,0,0,1,Low-Value
1784,039BSRQ900,LimeLight,70,80.0,1,2,0,0,2,Low-Value
1789,039DSHW728,LimeLight,190,79.98,1,1,0,0,1,Low-Value
1794,039GVXP109,LimeLight,33,79.99,2,2,1,0,3,Mid-Value
1796,039HMQP553,LimeLight,327,220.0,2,0,1,2,3,Mid-Value
1803,039JUPM327,LimeLight,166,100.0,1,1,0,1,2,Low-Value
1807,039MIHU158,LimeLight,44,40.0,1,2,0,0,2,Low-Value
1809,039NIQO008,LimeLight,79,59.94,2,2,1,0,3,Mid-Value
1820,039UXYK028,LimeLight,360,239.88,1,0,0,2,2,Low-Value
1824,039XUVN664,LimeLight,224,160.0,1,1,0,1,2,Low-Value
1826,039ZKHB927,LimeLight,96,152.94,1,2,0,1,3,Mid-Value
1827,040ACCQ364,LimeLight,155,159.98,1,1,0,1,2,Low-Value
1829,040BUFV643,LimeLight,295,200.0,1,0,0,2,2,Low-Value
1831,040EMFJ698,LimeLight,117,80.0,1,1,0,0,1,Low-Value
1832,040EYFR027,LimeLight,89,160.04,1,2,0,1,3,Mid-Value
1833,040EZOF795,LimeLight,235,240.0,1,1,0,2,3,Mid-Value
1834,040FDAV921,LimeLight,319,80.01,2,0,1,0,1,Low-Value
1837,040FXWR335,LimeLight,319,40.04,2,0,1,0,1,Low-Value
1845,040JHXW226,LimeLight,140,100.0,1,1,0,1,2,Low-Value
1849,040OQAH230,LimeLight,322,80.0,1,0,0,0,0,Low-Value
1850,040PPNY775,LimeLight,139,100.1,1,1,0,1,2,Low-Value
1852,040QFUU263,LimeLight,74,59.97,1,2,0,0,2,Low-Value
1862,040WUXS551,LimeLight,220,100.05,2,1,1,1,3,Mid-Value
1871,041ASLP853,LimeLight,23,220.0,1,2,0,2,4,Mid-Value
1877,041HWLN526,LimeLight,253,80.01,1,0,0,0,0,Low-Value
1880,041IFMC934,LimeLight,357,239.88,3,0,2,2,4,Mid-Value
1886,041JUJZ223,LimeLight,295,60.03,2,0,1,0,1,Low-Value
1887,041KLPN949,LimeLight,87,200.0,1,2,0,2,4,Mid-Value
1892,041NEPR258,LimeLight,217,80.01,1,1,0,0,1,Low-Value
1894,041OPLH053,LimeLight,71,60.03,1,2,0,0,2,Low-Value
1897,041QHSP961,LimeLight,45,20.3,1,2,0,0,2,Low-Value
1898,041QIOZ113,LimeLight,61,80.03,1,2,0,0,2,Low-Value
1905,041TWQK717,LimeLight,107,200.06,1,2,0,2,4,Mid-Value
1917,042DDAW232,LimeLight,213,32.49,1,1,0,0,1,Low-Value
1924,042IZOC363,LimeLight,245,163.53000000000003,1,0,0,1,1,Low-Value
1925,042LTSM154,LimeLight,340,79.99,1,0,0,0,0,Low-Value
1928,042ODHP935,LimeLight,263,240.03,1,0,0,2,2,Low-Value
1930,042PTAR885,LimeLight,169,119.94,1,1,0,1,2,Low-Value
1935,042SUCX892,LimeLight,29,148.19,1,2,0,1,3,Mid-Value
1939,042ULTN581,LimeLight,103,79.96,1,2,0,0,2,Low-Value
1956,043GRJK872,LimeLight,35,100.05,1,2,0,1,3,Mid-Value
1964,043JZCW538,LimeLight,119,180.0,2,1,1,2,4,Mid-Value
1970,043NSQA458,LimeLight,214,79.99,3,1,2,0,3,Mid-Value
1975,043SRHS598,LimeLight,308,40.02,3,0,2,0,2,Low-Value
1978,043SVHB387,LimeLight,151,79.99,1,1,0,0,1,Low-Value
1984,043UKXP254,LimeLight,153,200.1,2,1,1,2,4,Mid-Value
1992,044BBDU751,LimeLight,134,239.97,1,1,0,2,3,Mid-Value
2008,044KQCA273,LimeLight,46,116.5,1,2,0,1,3,Mid-Value
2013,044OZBK106,LimeLight,39,40.02,1,2,0,0,2,Low-Value
2014,044QQWU058,LimeLight,163,120.0,1,1,0,1,2,Low-Value
2017,044SCOP315,LimeLight,87,34.95,2,2,1,0,3,Mid-Value
2021,044UDZO089,LimeLight,239,100.05,1,0,0,1,1,Low-Value
2024,044WWWO052,LimeLight,177,120.0,1,1,0,1,2,Low-Value
2031,045BPCS856,LimeLight,1,217.39,2,2,1,2,5,High-Value
2034,045CHOU779,LimeLight,325,220.0,1,0,0,2,2,Low-Value
2035,045CLSB235,LimeLight,334,80.0,1,0,0,0,0,Low-Value
2037,045CYTI920,LimeLight,18,130.17000000000002,1,2,0,1,3,Mid-Value
2038,045CZVE292,LimeLight,7,184.16,1,2,0,2,4,Mid-Value
2041,045DZGD615,LimeLight,316,79.99,1,0,0,0,0,Low-Value
2046,045GBUM624,LimeLight,167,100.0,2,1,1,1,3,Mid-Value
2052,045JSZF184,LimeLight,222,80.0,1,1,0,0,1,Low-Value
2054,045LXQG286,LimeLight,11,80.0,1,2,0,0,2,Low-Value
2055,045NHGU944,LimeLight,294,60.06,1,0,0,0,0,Low-Value
2061,045SBGY979,LimeLight,135,20.0,1,1,0,0,1,Low-Value
2062,045TJDK839,LimeLight,46,220.0,1,2,0,2,4,Mid-Value
2063,045UKKH774,LimeLight,5,20.01,1,2,0,0,2,Low-Value
2067,045WPGR427,LimeLight,289,200.0,1,0,0,2,2,Low-Value
2069,045XYYD385,LimeLight,196,46.76,1,1,0,0,1,Low-Value
2077,046BOOK097,LimeLight,339,20.01,1,0,0,0,0,Low-Value
2081,046BYDU659,LimeLight,321,80.0,1,0,0,0,0,Low-Value
2084,046DPUC999,LimeLight,196,60.03,2,1,1,0,2,Low-Value
2095,046HFOU772,LimeLight,81,240.03,2,2,1,2,5,High-Value
2098,046IYGL389,LimeLight,137,180.05,1,1,0,2,3,Mid-Value
2101,046JXNZ767,LimeLight,162,240.0,2,1,1,2,4,Mid-Value
2117,046VMGK505,LimeLight,58,40.02,1,2,0,0,2,Low-Value
2127,047BELQ917,LimeLight,97,240.0,3,2,2,2,6,High-Value
2133,047DFPJ922,LimeLight,15,120.02,2,2,1,1,4,Mid-Value
2139,047FDAX179,LimeLight,194,140.07000000000002,1,1,0,1,2,Low-Value
2142,047GGUB429,LimeLight,29,19.98,1,2,0,0,2,Low-Value
2146,047ISKD661,LimeLight,100,159.98000000000002,1,2,0,1,3,Mid-Value
2150,047KCOB066,LimeLight,55,39.98,1,2,0,0,2,Low-Value
2152,047MQKX513,LimeLight,161,120.0,1,1,0,1,2,Low-Value
2153,047NLOH599,LimeLight,338,240.0,1,0,0,2,2,Low-Value
2173,047WTJD668,LimeLight,184,80.01,1,1,0,0,1,Low-Value
2176,047XFGX189,LimeLight,98,80.0,2,2,1,0,3,Mid-Value
2179,047XWVT596,LimeLight,130,100.05,1,1,0,1,2,Low-Value
2182,048ASTQ644,LimeLight,82,80.0,1,2,0,0,2,Low-Value
2183,048BBCX771,LimeLight,130,180.01,1,1,0,2,3,Mid-Value
2184,048CMET162,LimeLight,344,79.98,1,0,0,0,0,Low-Value
2185,048CPJL792,LimeLight,34,80.04,1,2,0,0,2,Low-Value
2191,048EQFA474,LimeLight,217,160.0,3,1,2,1,4,Mid-Value
2199,048JEOH930,LimeLight,210,140.07000000000002,1,1,0,1,2,Low-Value
2204,048NXLH452,LimeLight,83,258.54,1,2,0,2,4,Mid-Value
2207,048OPSJ558,LimeLight,298,200.1,1,0,0,2,2,Low-Value
2212,048PXEE734,LimeLight,290,80.0,1,0,0,0,0,Low-Value
2214,048QBRB698,LimeLight,31,80.01,3,2,2,0,4,Mid-Value
2216,048QDEY521,LimeLight,87,200.1,1,2,0,2,4,Mid-Value
2224,048XMNH273,LimeLight,125,58.150000000000006,2,1,1,0,2,Low-Value
2227,048YLLX146,LimeLight,214,159.98000000000002,1,1,0,1,2,Low-Value
2230,049AWOX883,LimeLight,160,120.0,2,1,1,1,3,Mid-Value
2241,049FKTX858,LimeLight,110,80.0,1,2,0,0,2,Low-Value
2251,049JJRD429,LimeLight,100,80.0,1,2,0,0,2,Low-Value
2252,049KIQJ581,LimeLight,89,60.03,1,2,0,0,2,Low-Value
2253,049LEYC610,LimeLight,36,40.0,1,2,0,0,2,Low-Value
2257,049MKNS708,LimeLight,250,79.92,3,0,2,0,2,Low-Value
2260,049ONXK854,LimeLight,118,80.0,1,1,0,0,1,Low-Value
2263,049PJDN276,LimeLight,313,220.0,1,0,0,2,2,Low-Value
2266,049RRFV183,LimeLight,46,60.0,1,2,0,0,2,Low-Value
2267,049RTJM258,LimeLight,33,240.0,1,2,0,2,4,Mid-Value
2269,049RYVW899,LimeLight,166,79.99,1,1,0,0,1,Low-Value
2272,049TKYB332,LimeLight,339,80.02,2,0,1,0,1,Low-Value
2274,049TPBI531,LimeLight,118,179.64,1,1,0,2,3,Mid-Value
2275,049YMKW451,LimeLight,56,139.92999999999998,1,2,0,1,3,Mid-Value
2277,050AJYH944,LimeLight,27,20.0,2,2,1,0,3,Mid-Value
2297,050RDXQ721,LimeLight,284,80.02,1,0,0,0,0,Low-Value
2300,050TDDI547,LimeLight,320,220.11,1,0,0,2,2,Low-Value
2301,050TGQC690,LimeLight,185,140.0,1,1,0,1,2,Low-Value
2303,050WDZI800,LimeLight,323,34.12,1,0,0,0,0,Low-Value
2319,051DVHC536,LimeLight,252,180.09,1,0,0,2,2,Low-Value
2321,051EFIJ880,LimeLight,50,40.0,2,2,1,0,3,Mid-Value
2325,051GBIF595,LimeLight,222,160.0,1,1,0,1,2,Low-Value
2332,051IQDI186,LimeLight,85,200.13,1,2,0,2,4,Mid-Value
2335,051JGGU235,LimeLight,247,80.0,3,0,2,0,2,Low-Value
2337,051JJYU081,LimeLight,31,40.02,2,2,1,0,3,Mid-Value
2342,051LHWB293,LimeLight,85,79.99,1,2,0,0,2,Low-Value
2344,051MZPZ022,LimeLight,53,40.02,1,2,0,0,2,Low-Value
2345,051NCBA522,LimeLight,37,200.12,1,2,0,2,4,Mid-Value
2356,051VGGR586,LimeLight,20,54.54,1,2,0,0,2,Low-Value
2359,051WQNR483,LimeLight,161,40.0,1,1,0,0,1,Low-Value
2368,052FISI854,LimeLight,248,80.0,1,0,0,0,0,Low-Value
2377,052HXHA348,LimeLight,69,140.0,1,2,0,1,3,Mid-Value
2379,052IVPD157,LimeLight,80,99.97,1,2,0,1,3,Mid-Value
2385,052LHRE425,LimeLight,147,80.01,1,1,0,0,1,Low-Value
2386,052MYFU956,LimeLight,25,240.12,1,2,0,2,4,Mid-Value
2390,052PDTA835,LimeLight,93,152.51,1,2,0,1,3,Mid-Value
2391,052PLRL110,LimeLight,35,40.02,1,2,0,0,2,Low-Value
2414,053GHBI207,LimeLight,224,99.95,2,1,1,1,3,Mid-Value
2416,053GSXW044,LimeLight,309,220.0,1,0,0,2,2,Low-Value
2418,053HSIU141,LimeLight,359,170.04,2,0,1,2,3,Mid-Value
2420,053IFHC832,LimeLight,60,34.26,1,2,0,0,2,Low-Value
2423,053JWLD883,LimeLight,179,48.6,1,1,0,0,1,Low-Value
2427,053MUIH329,LimeLight,275,80.01,2,0,1,0,1,Low-Value
2430,053QCBY795,LimeLight,150,160.0,1,1,0,1,2,Low-Value
2434,053RCSY870,LimeLight,65,140.0,1,2,0,1,3,Mid-Value
2438,053TMAC940,LimeLight,32,120.04,1,2,0,1,3,Mid-Value
2440,053VTXJ418,LimeLight,343,239.76,1,0,0,2,2,Low-Value
2445,053ZJBH175,LimeLight,3,80.01,1,2,0,0,2,Low-Value
2447,053ZQQQ324,LimeLight,359,240.0,1,0,0,2,2,Low-Value
2450,054CANY052,LimeLight,7,120.0,1,2,0,1,3,Mid-Value
2451,054CIPT104,LimeLight,264,80.0,1,0,0,0,0,Low-Value
2463,054HHYF106,LimeLight,328,220.22,1,0,0,2,2,Low-Value
2470,054LARP340,LimeLight,220,160.0,2,1,1,1,3,Mid-Value
2472,054NUDD313,LimeLight,360,240.0,1,0,0,2,2,Low-Value
2475,054PTGQ885,LimeLight,258,180.09,1,0,0,2,2,Low-Value
2481,054WJAW048,LimeLight,235,160.0,1,1,0,1,2,Low-Value
2482,054WZCF562,LimeLight,358,240.0,1,0,0,2,2,Low-Value
2485,054YXPA030,LimeLight,179,80.0,1,1,0,0,1,Low-Value
2490,055DFRF616,LimeLight,309,79.99,1,0,0,0,0,Low-Value
2501,055KHPF026,LimeLight,154,120.0,1,1,0,1,2,Low-Value
2502,055KKYF515,LimeLight,11,187.78,1,2,0,2,4,Mid-Value
2503,055LOGD050,LimeLight,120,159.95999999999998,1,1,0,1,2,Low-Value
2507,055OMVU482,LimeLight,111,80.08,1,2,0,0,2,Low-Value
2509,055OXWC889,LimeLight,6,159.97,2,2,1,1,4,Mid-Value
2513,055RFKB536,LimeLight,147,159.95999999999998,1,1,0,1,2,Low-Value
2522,055WFBZ071,LimeLight,10,80.0,1,2,0,0,2,Low-Value
2523,055WVFT106,LimeLight,50,139.98,2,2,1,1,4,Mid-Value
2530,055XWUQ380,LimeLight,115,180.18,2,1,1,2,4,Mid-Value
2532,055YXCY353,LimeLight,337,80.02,1,0,0,0,0,Low-Value
2534,056BIFU199,LimeLight,341,79.99,1,0,0,0,0,Low-Value
2535,056BIHN964,LimeLight,72,240.06000000000003,1,2,0,2,4,Mid-Value
2537,056CXZO464,LimeLight,91,80.0,1,2,0,0,2,Low-Value
2539,056EETQ547,LimeLight,317,220.11,1,0,0,2,2,Low-Value
2541,056FBFS920,LimeLight,47,40.02,1,2,0,0,2,Low-Value
2542,056FOCF868,LimeLight,62,60.0,1,2,0,0,2,Low-Value
2546,056GSAY504,LimeLight,47,40.0,1,2,0,0,2,Low-Value
2554,056JOJQ292,LimeLight,13,60.0,1,2,0,0,2,Low-Value
2556,056JWTF079,LimeLight,80,219.95,1,2,0,2,4,Mid-Value
2559,056MPLV132,LimeLight,5,202.97000000000003,1,2,0,2,4,Mid-Value
2569,056ROSL149,LimeLight,357,240.0,2,0,1,2,3,Mid-Value
2573,056SYOP206,LimeLight,63,80.0,2,2,1,0,3,Mid-Value
2575,056TAAM244,LimeLight,352,240.24,1,0,0,2,2,Low-Value
2582,056UZYD984,LimeLight,361,259.87,2,0,1,2,3,Mid-Value
2584,056VSDE233,LimeLight,121,100.0,1,1,0,1,2,Low-Value
2588,056XULB186,LimeLight,40,40.02,1,2,0,0,2,Low-Value
2596,057CMKM432,LimeLight,135,180.0,1,1,0,2,3,Mid-Value
2599,057DDPX614,LimeLight,214,239.96,1,1,0,2,3,Mid-Value
2602,057ETYH845,LimeLight,237,79.98,1,1,0,0,1,Low-Value
2604,057IXHY538,LimeLight,216,49.82,1,1,0,0,1,Low-Value
2609,057NWUQ691,LimeLight,51,100.02,1,2,0,1,3,Mid-Value
2612,057QUWN836,LimeLight,353,240.24,2,0,1,2,3,Mid-Value
2614,057RCDS497,LimeLight,199,80.01,1,1,0,0,1,Low-Value
2615,057TSRG491,LimeLight,38,146.24,1,2,0,1,3,Mid-Value
2618,058APKE272,LimeLight,254,119.99,1,0,0,1,1,Low-Value
2622,058CBGM239,LimeLight,351,240.0,2,0,1,2,3,Mid-Value
2630,058EGDH702,LimeLight,84,60.03,1,2,0,0,2,Low-Value
2631,058ENRW676,LimeLight,0,213.71,1,2,0,2,4,Mid-Value
2642,058MXXU791,LimeLight,308,28.2,2,0,1,0,1,Low-Value
2644,058NEBG127,LimeLight,89,100.05,1,2,0,1,3,Mid-Value
2647,058PJFX107,LimeLight,339,240.24,1,0,0,2,2,Low-Value
2649,058QJWR923,LimeLight,123,100.1,1,1,0,1,2,Low-Value
2650,058QZPJ669,LimeLight,229,80.0,1,1,0,0,1,Low-Value
2652,058TABC557,LimeLight,68,99.96,1,2,0,1,3,Mid-Value
2653,058UWMZ000,LimeLight,259,180.0,1,0,0,2,2,Low-Value
2658,058WRFN383,LimeLight,331,240.0,2,0,1,2,3,Mid-Value
2661,058XCVP543,LimeLight,233,80.0,2,1,1,0,2,Low-Value
2672,059AUQD324,LimeLight,158,120.0,2,1,1,1,3,Mid-Value
2673,059BXSD248,LimeLight,34,160.0,1,2,0,1,3,Mid-Value
2679,059GDRG309,LimeLight,215,240.16,2,1,1,2,4,Mid-Value
2684,059HZRQ740,LimeLight,330,220.11,3,0,2,2,4,Mid-Value
2689,059PRFR883,LimeLight,89,199.8,1,2,0,2,4,Mid-Value
2692,059SCCS442,LimeLight,162,120.0,1,1,0,1,2,Low-Value
2695,059TUOL651,LimeLight,341,240.0,1,0,0,2,2,Low-Value
2699,059UXDU729,LimeLight,33,173.67000000000002,1,2,0,2,4,Mid-Value
2700,059VANH013,LimeLight,216,79.99,1,1,0,0,1,Low-Value
2707,059YDFJ290,LimeLight,221,160.0,1,1,0,1,2,Low-Value
2711,060BGCU803,LimeLight,274,199.9,3,0,2,2,4,Mid-Value
2714,060COQY461,LimeLight,189,79.99,2,1,1,0,2,Low-Value
2722,060IHYB266,LimeLight,137,179.95999999999998,1,1,0,2,3,Mid-Value
2724,060IYDW354,LimeLight,124,80.0,1,1,0,0,1,Low-Value
2730,060NSDT446,LimeLight,177,80.0,2,1,1,0,2,Low-Value
2731,060NWXH993,LimeLight,210,79.99,1,1,0,0,1,Low-Value
2733,060OJSG507,LimeLight,353,20.01,1,0,0,0,0,Low-Value
2735,060PIEJ712,LimeLight,265,180.09,1,0,0,2,2,Low-Value
2739,060SVIW321,LimeLight,39,220.0,1,2,0,2,4,Mid-Value
2740,060TDXW511,LimeLight,52,80.0,1,2,0,0,2,Low-Value
2742,060YKSR387,LimeLight,15,19.99,1,2,0,0,2,Low-Value
2749,061ACWA041,LimeLight,49,80.01,1,2,0,0,2,Low-Value
2750,061AKGG498,LimeLight,266,79.99,1,0,0,0,0,Low-Value
2754,061EFPA280,LimeLight,247,220.0,1,0,0,2,2,Low-Value
2757,061GKXE832,LimeLight,117,79.92,1,1,0,0,1,Low-Value
2758,061HDYN897,LimeLight,306,220.0,1,0,0,2,2,Low-Value
2759,061HSQQ879,LimeLight,350,79.99,2,0,1,0,1,Low-Value
2761,061IFIP328,LimeLight,93,100.03,1,2,0,1,3,Mid-Value
2764,061KWKR671,LimeLight,201,139.92999999999998,1,1,0,1,2,Low-Value
2767,061MJJR686,LimeLight,323,80.0,1,0,0,0,0,Low-Value
2772,061NMQZ475,LimeLight,73,159.99,1,2,0,1,3,Mid-Value
2777,061QAEM222,LimeLight,76,239.92,1,2,0,2,4,Mid-Value
2779,061QSAO335,LimeLight,134,100.0,1,1,0,1,2,Low-Value
2780,061QSUI125,LimeLight,106,80.01,1,2,0,0,2,Low-Value
2781,061QXUW273,LimeLight,260,200.2,1,0,0,2,2,Low-Value
2786,061XJAS894,LimeLight,24,138.13,1,2,0,1,3,Mid-Value
2788,061YKCH776,LimeLight,90,139.92999999999998,1,2,0,1,3,Mid-Value
2795,062CPVY902,LimeLight,2,80.02,2,2,1,0,3,Mid-Value
2797,062DTFN427,LimeLight,64,201.91000000000005,1,2,0,2,4,Mid-Value
2807,062JQRR896,LimeLight,82,139.99,1,2,0,1,3,Mid-Value
2808,062JYBD367,LimeLight,206,119.94,1,1,0,1,2,Low-Value
2809,062KKGB452,LimeLight,122,80.01,1,1,0,0,1,Low-Value
2815,062MYJX684,LimeLight,321,220.11,1,0,0,2,2,Low-Value
2818,062NSWF973,LimeLight,178,60.0,2,1,1,0,2,Low-Value
2828,062TCKT040,LimeLight,17,200.01,1,2,0,2,4,Mid-Value
2833,062YILC197,LimeLight,209,120.18,1,1,0,1,2,Low-Value
2834,062ZBGL834,LimeLight,107,80.0,1,2,0,0,2,Low-Value
2836,063CDPK372,LimeLight,291,200.0,1,0,0,2,2,Low-Value
2838,063CRRU999,LimeLight,104,80.04,1,2,0,0,2,Low-Value
2840,063DGJS218,LimeLight,164,120.12,2,1,1,1,3,Mid-Value
2842,063EDMR965,LimeLight,9,180.09,1,2,0,2,4,Mid-Value
2848,063FZGE371,LimeLight,27,380.18,1,2,0,3,5,High-Value
2851,063HGXS473,LimeLight,149,100.05,1,1,0,1,2,Low-Value
2857,063NFYF926,LimeLight,260,163.53000000000003,1,0,0,1,1,Low-Value
2873,063UYQO703,LimeLight,16,80.0,1,2,0,0,2,Low-Value
2882,064BFEY301,LimeLight,86,132.6,1,2,0,1,3,Mid-Value
2885,064CYRN976,LimeLight,349,80.01,1,0,0,0,0,Low-Value
2889,064EGXH583,LimeLight,141,100.0,1,1,0,1,2,Low-Value
2893,064GPDP648,LimeLight,9,20.0,2,2,1,0,3,Mid-Value
2896,064HCTD076,LimeLight,54,79.99,1,2,0,0,2,Low-Value
2897,064HFDA413,LimeLight,145,100.0,1,1,0,1,2,Low-Value
2901,064IPRN047,LimeLight,46,99.9,1,2,0,1,3,Mid-Value
2902,064IUUL246,LimeLight,26,20.0,1,2,0,0,2,Low-Value
2904,064JYSL660,LimeLight,32,40.0,1,2,0,0,2,Low-Value
2910,064NZHX247,LimeLight,283,200.0,1,0,0,2,2,Low-Value
2911,064PKAX226,LimeLight,73,60.06,1,2,0,0,2,Low-Value
2913,064PYQT737,LimeLight,96,156.52,3,2,2,1,5,High-Value
2918,064RWAH134,LimeLight,257,80.0,1,0,0,0,0,Low-Value
2919,064RWLM301,LimeLight,215,99.95,2,1,1,1,3,Mid-Value
2923,064TGAU964,LimeLight,343,240.36,1,0,0,2,2,Low-Value
2926,064UOSM492,LimeLight,314,220.11,3,0,2,2,4,Mid-Value
2929,064VMWD448,LimeLight,206,124.74,1,1,0,1,2,Low-Value
2931,064WVIE396,LimeLight,298,80.02,1,0,0,0,0,Low-Value
2932,064XMFV963,LimeLight,40,69.35,1,2,0,0,2,Low-Value
2937,064ZRSA969,LimeLight,142,158.05,2,1,1,1,3,Mid-Value
2939,065ALMY576,LimeLight,76,80.02,2,2,1,0,3,Mid-Value
2943,065CGJQ053,LimeLight,324,40.0,2,0,1,0,1,Low-Value
2944,065GMYF396,LimeLight,317,220.0,1,0,0,2,2,Low-Value
2945,065GTSG617,LimeLight,223,40.0,1,1,0,0,1,Low-Value
2946,065HKUS566,LimeLight,291,199.9,1,0,0,2,2,Low-Value
2957,065MHRQ143,LimeLight,198,92.39,1,1,0,1,2,Low-Value
2960,065OCIB111,LimeLight,146,75.48,1,1,0,0,1,Low-Value
2964,065TEBE573,LimeLight,224,79.99,1,1,0,0,1,Low-Value
2966,065UHDC362,LimeLight,267,79.99,1,0,0,0,0,Low-Value
