,ID,BRAND,RECENCY,FREQUENCY,REVENUE,SUB
404,011DGAN495,LimeLight,729,1,0.0,['expired monthly']
405,011EGMN914,CineQuest,168,1,168.06,"['expired monthly', 'paid annual']"
406,011ENKO556,RetroReel,678,1,60.02,['expired monthly']
407,011ESHZ072,ChillStream,332,1,149.96,"['expired monthly', 'paid annual']"
408,011FKXG559,LimeLight,188,1,360.0,['paid monthly']
409,011GGIZ636,ChillStream,238,1,424.83,['paid monthly']
410,011GXVT794,Pulse,126,1,280.32,"['paid monthly', 'trial monthly']"
411,011HXJH357,ChillStream,193,1,375.15000000000003,['trial monthly']
412,011JVYK876,RetroReel,445,1,120.01,['paid annual']
413,011KFFE381,ChillStream,471,1,100.01,['expired annual']
414,011LEDV211,CineQuest,566,1,72.0,['expired monthly']
415,011LPLI232,CineQuest,147,1,179.85,['trial monthly']
416,011LSEX181,LimeLight,130,1,159.98,['paid annual']
417,011LSEX181,Pulse,275,1,88.0,['discounted monthly']
418,011LXVA830,CineQuest,122,1,131.89000000000001,['discounted monthly']
419,011LXVA830,LimeLight,711,1,19.98,['expired monthly']
420,011MUSP833,ChillStream,521,1,49.98,['paid monthly']
421,011MWSU369,CineQuest,344,1,144.12,['paid monthly']
422,011PLWH405,RetroReel,567,1,180.0,['expired monthly']
423,011PNDQ451,LimeLight,480,1,79.99,['paid annual']
424,011QAYX660,ChillStream,562,1,150.0,['expired monthly']
425,011RJQJ064,LimeLight,596,1,100.0,['paid monthly']
426,011RZAR801,RetroReel,394,1,240.0,['paid monthly']
427,011SJTJ727,CineQuest,474,1,83.93,['paid monthly']
428,011VJJL464,CineQuest,206,1,324.0,"['expired monthly', 'paid annual', 'paid annual']"
429,011WHSO110,ChillStream,78,1,200.02,['paid annual']
430,011WHSO110,LimeLight,659,1,59.97,['expired monthly']
431,011WSIB861,CineQuest,579,1,59.95,['discounted monthly']
432,011YISP421,CineQuest,188,1,203.98000000000002,"['paid annual', 'paid monthly']"
433,011YZHO566,CineQuest,14,1,431.94,"['paid monthly', 'paid monthly', 'paid monthly']"
434,011ZBZK802,Pulse,93,1,357.90999999999997,"['discounted monthly', 'trial monthly', 'paid monthly']"
435,011ZZPY267,CineQuest,149,1,215.84,"['paid monthly', 'paid monthly']"
436,012AERU493,Pulse,491,1,49.99,['paid annual']
437,012BUHY644,CineQuest,692,1,23.98,['expired monthly']
438,012BVEM711,LimeLight,727,1,20.0,['expired monthly']
439,012CDCC833,CineQuest,671,1,60.01,['expired annual']
440,012COPQ802,LimeLight,677,1,39.98,['expired monthly']
441,012DCNN613,ChillStream,428,1,150.0,['paid monthly']
442,012EMZA741,Pulse,429,1,80.19999999999999,['paid monthly']
443,012EOCL372,CineQuest,586,1,60.099999999999994,['expired monthly']
444,012EOCL372,LimeLight,67,1,340.17,['paid monthly']
445,012FYQI592,CineQuest,466,1,59.99,['expired annual']
446,012FYQI592,RetroReel,286,1,449.84999999999997,['expired monthly']
447,012GHKT061,RetroReel,455,1,300.1,['expired monthly']
448,012GOPO394,LimeLight,310,1,59.97,['paid monthly']
449,012GYNX134,LimeLight,678,1,79.99,['expired annual']
450,012HAOO047,RetroReel,529,1,210.0,['expired monthly']
451,012HJBP638,ChillStream,408,1,100.01,['expired annual']
452,012HJBP638,RetroReel,267,1,239.98,['expired annual']
453,012IALG117,Pulse,120,1,130.20999999999998,"['paid monthly', 'discounted annual']"
454,012IKLM919,CineQuest,442,1,120.19999999999999,['expired monthly']
455,012IQTQ643,ChillStream,719,1,100.0,['expired annual']
456,012JTXS726,LimeLight,585,1,79.97,['expired annual']
457,012KISU758,Pulse,616,1,49.98,['paid annual']
458,012KUUP502,LimeLight,718,1,19.98,['expired monthly']
459,012MCDK776,LimeLight,250,1,259.87,['paid monthly']
460,012NKCT509,Pulse,0,1,231.71,"['paid monthly', 'paid monthly']"
461,012NKNL498,RetroReel,697,1,120.01,['expired annual']
462,012OKEW335,ChillStream,293,1,406.23,"['discounted monthly', 'paid monthly']"
463,012QOKK113,ChillStream,495,1,150.0,['paid monthly']
464,012QOKK113,LimeLight,19,1,440.0,"['expired monthly', 'paid monthly']"
465,012QPKE887,LimeLight,552,1,120.06,['expired monthly']
466,012QPKE887,Pulse,99,1,152.0,['paid monthly']
467,012QPKE887,RetroReel,458,1,300.0,['expired monthly']
468,012QVGZ928,Pulse,291,1,96.12,['paid monthly']
469,012ROSW222,LimeLight,623,1,79.96,['expired monthly']
470,012TJBH317,Pulse,60,1,100.02,['paid annual']
471,012VORL281,LimeLight,11,1,80.0,['paid monthly']
472,012WZEO776,RetroReel,729,1,0.0,['expired annual']
473,012XNXP920,LimeLight,441,1,80.0,['paid annual']
474,012ZKBL003,RetroReel,216,1,390.0,['trial monthly']
475,012ZXOJ609,CineQuest,42,1,407.72,"['paid monthly', 'paid monthly']"
476,013BMDE862,Pulse,444,1,95.96000000000001,"['expired monthly', 'paid monthly']"
477,013CVGL784,Pulse,572,1,139.92,"['expired annual', 'paid monthly']"
478,013CXMJ572,LimeLight,273,1,20.02,['paid monthly']
479,013EOKW828,CineQuest,638,1,48.04,['expired monthly']
480,013EUQL110,CineQuest,456,1,108.17999999999999,['trial monthly']
481,013GAEK483,RetroReel,439,1,120.0,['paid monthly']
482,013KWPN004,Pulse,690,1,49.99,['expired annual']
483,013MUXZ573,LimeLight,515,1,80.02,['paid annual']
484,013NBYH878,ChillStream,8,1,700.12,"['paid annual', 'paid monthly', 'paid annual']"
485,013NDHB969,CineQuest,365,1,59.99,['paid annual']
486,013NGXY502,RetroReel,594,1,120.0,['paid monthly']
487,013OSSV699,RetroReel,544,1,210.0,['expired monthly']
488,013QGID965,LimeLight,167,1,339.83,['paid monthly']
489,013QHTR180,CineQuest,310,1,168.14,['expired monthly']
490,013QOEF984,LimeLight,425,1,200.10000000000002,['paid monthly']
491,013SXLE363,CineQuest,347,1,144.12,['trial monthly']
492,013TDFR758,RetroReel,707,1,29.99,['expired monthly']
493,013UKFT488,Pulse,467,1,64.0,['paid monthly']
494,013VWIU179,CineQuest,628,1,60.0,['expired annual']
495,013WDPV563,Pulse,3,1,160.0,['paid monthly']
496,013WTOI330,LimeLight,719,1,80.01,['expired annual']
497,013ZCNN919,CineQuest,160,1,239.98000000000002,"['paid annual', 'discounted annual']"
498,013ZPMF816,ChillStream,478,1,324.87,"['paid monthly', 'paid monthly']"
499,014CMHT778,LimeLight,93,1,100.0,['paid monthly']
500,014DOWC205,LimeLight,148,1,159.98,['paid annual']
501,014ESGL019,LimeLight,483,1,79.99,['expired annual']
502,014EUJF794,CineQuest,5,1,264.0,['paid monthly']
503,014EUJF794,LimeLight,527,1,80.0,['expired annual']
504,014EYFV708,CineQuest,252,1,168.28,['paid monthly']
505,014EYUL794,Pulse,111,1,109.64,"['trial monthly', 'paid monthly']"
506,014EZXN555,LimeLight,260,1,219.95999999999998,"['expired annual', 'paid monthly']"
507,014HDED385,LimeLight,704,1,80.0,['expired annual']
508,014HIBF578,Pulse,579,1,16.02,['discounted monthly']
509,014JHNE474,ChillStream,407,1,200.06,"['expired monthly', 'discounted monthly']"
510,014JVEA159,CineQuest,331,1,60.0,['paid monthly']
511,014LSWK188,LimeLight,576,1,120.0,['expired monthly']
512,014LWTH723,LimeLight,613,1,80.04,['expired monthly']
513,014NKXD507,LimeLight,601,1,80.01,['expired annual']
514,014NLTM646,RetroReel,10,1,239.98,['paid annual']
515,014RCJH312,RetroReel,476,1,180.06,['trial monthly']
516,014RESX445,CineQuest,69,1,412.32,"['paid monthly', 'discounted monthly', 'paid monthly', 'paid monthly']"
517,014REWI075,ChillStream,150,1,500.20000000000005,['expired monthly']
518,014SNMQ113,Pulse,191,1,32.0,['paid monthly']
519,014UEQW740,Pulse,120,1,164.04000000000002,"['expired monthly', 'paid annual', 'paid monthly']"
520,014WBYM774,CineQuest,156,1,192.06,"['expired monthly', 'paid annual']"
521,014WBYM774,RetroReel,382,1,120.0,['expired annual']
522,014WLYS926,Pulse,481,1,71.91,['expired monthly']
523,014WVOC085,ChillStream,396,1,125.0,['paid monthly']
524,014XEPR381,LimeLight,445,1,100.0,['paid monthly']
525,014YXQW736,Pulse,147,1,144.0,['paid monthly']
526,014ZCIU221,LimeLight,206,1,280.14000000000004,['discounted monthly']
527,014ZUDR775,Pulse,238,1,49.99,['paid annual']
528,015CROL757,Pulse,456,1,63.92,['paid monthly']
529,015DPSF855,Pulse,473,1,24.03,['trial monthly']
530,015DQGV741,LimeLight,167,1,320.0400000000001,"['expired monthly', 'paid monthly']"
531,015EUYL212,CineQuest,658,1,11.98,['paid monthly']
532,015FLCT124,RetroReel,627,1,120.0,['expired annual']
533,015GAWL670,CineQuest,250,1,179.98000000000002,"['paid annual', 'paid annual']"
534,015HFFE409,CineQuest,389,1,120.0,['paid monthly']
535,015HMSE178,ChillStream,73,1,349.9,"['paid monthly', 'paid monthly']"
536,015JFGG152,ChillStream,401,1,224.91,['paid monthly']
537,015JHHY812,LimeLight,580,1,100.05000000000001,['expired monthly']
538,015JHXW430,ChillStream,12,1,599.78,"['expired monthly', 'paid monthly']"
539,015JHXW430,RetroReel,218,1,540.1800000000001,['expired monthly']
540,015LBBU561,Pulse,552,1,49.99,['expired annual']
541,015MCRC696,Pulse,277,1,82.0,"['paid monthly', 'paid annual']"
542,015MDTG749,LimeLight,588,1,79.99,['expired annual']
543,015MFCG507,Pulse,334,1,96.11999999999999,"['paid monthly', 'paid monthly']"
544,015MSRJ781,CineQuest,209,1,120.0,['trial annual']
545,015MULF394,CineQuest,64,1,216.06,"['expired monthly', 'paid monthly']"
546,015MULF394,Pulse,664,1,23.94,['expired monthly']
547,015NWAR843,LimeLight,502,1,159.84,['expired monthly']
548,015OWOM556,ChillStream,677,1,99.99,['expired annual']
549,015OWOM556,Pulse,598,1,50.01,['paid annual']
550,015PWDY650,CineQuest,445,1,60.01,['paid annual']
551,015PWDY650,LimeLight,263,1,160.02,['expired annual']
552,015PWDY650,Pulse,354,1,149.99,"['expired annual', 'trial annual']"
553,015QKAZ245,LimeLight,207,1,160.0,['paid monthly']
554,015UIBG512,Pulse,87,1,183.89000000000001,"['paid monthly', 'paid monthly', 'paid monthly']"
555,015VRNX730,ChillStream,434,1,99.96,['paid monthly']
556,015WASV543,ChillStream,367,1,324.74,['expired monthly']
557,015WMJY333,CineQuest,164,1,180.0,"['expired annual', 'paid annual']"
558,015YRKO544,CineQuest,228,1,288.28,"['expired monthly', 'paid monthly']"
559,015YURS577,RetroReel,180,1,239.98,['paid annual']
560,016CMYY649,LimeLight,305,1,159.98,['expired annual']
561,016EDKI066,LimeLight,494,1,59.97,['trial monthly']
562,016FXDT429,ChillStream,511,1,100.01,['expired annual']
563,016FXDT429,CineQuest,669,1,24.0,['expired monthly']
564,016FXDT429,LimeLight,257,1,160.02,['expired annual']
565,016FXDT429,RetroReel,150,1,600.0,['expired monthly']
566,016GBHH977,Pulse,70,1,208.16,"['paid monthly', 'discounted monthly']"
567,016GIEH480,CineQuest,684,1,60.01,['expired annual']
568,016GIEH480,Pulse,297,1,80.0,['paid monthly']
569,016HKJZ789,RetroReel,310,1,120.0,['paid annual']
570,016IDZW383,RetroReel,177,1,510.0,['paid monthly']
571,016IPHW718,ChillStream,656,1,100.0,['expired annual']
572,016IXCW991,Pulse,277,1,119.85,"['expired monthly', 'paid monthly']"
573,016IXMN466,Pulse,498,1,47.940000000000005,"['expired monthly', 'paid monthly']"
574,016JBWX743,LimeLight,355,1,239.88,['paid monthly']
575,016KBYH738,CineQuest,354,1,83.93,['paid monthly']
576,016KRWQ049,RetroReel,630,1,119.96,['expired monthly']
577,016LEZS996,Pulse,28,1,267.58000000000004,"['expired annual', 'paid monthly']"
578,016LJYF537,LimeLight,49,1,160.04,['discounted annual']
579,016LPPU520,CineQuest,117,1,167.92000000000002,"['paid monthly', 'trial monthly']"
580,016LXUI104,LimeLight,303,1,79.92,['paid monthly']
581,016MPCT420,Pulse,461,1,72.0,['expired monthly']
582,016OAGN936,RetroReel,639,1,90.03,['expired monthly']
583,016ODCU876,CineQuest,112,1,299.92999999999995,"['paid monthly', 'paid monthly', 'discounted monthly']"
584,016PARE178,LimeLight,382,1,240.0,['expired monthly']
585,016PJBD893,ChillStream,552,1,150.0,['expired monthly']
586,016PJBD893,CineQuest,303,1,179.98000000000002,"['expired annual', 'paid monthly']"
587,016QLRE917,RetroReel,673,1,60.0,['expired monthly']
588,016QWSI866,RetroReel,166,1,450.15000000000003,['paid monthly']
589,016RINJ455,Pulse,10,1,199.98000000000002,"['expired annual', 'paid annual']"
590,016RKJA164,CineQuest,93,1,180.06,"['paid monthly', 'paid monthly']"
591,016SDEO132,Pulse,393,1,116.06,"['paid annual', 'trial monthly']"
592,016SXKH451,CineQuest,61,1,263.34000000000003,['paid monthly']
593,016UIKS342,RetroReel,459,1,270.09000000000003,['expired monthly']
594,016VDOF209,CineQuest,57,1,275.77,"['expired monthly', 'paid monthly']"
595,016VPJM116,CineQuest,697,1,24.0,['trial monthly']
596,016XCKC272,Pulse,550,1,48.0,['expired monthly']
597,016XHQX010,ChillStream,327,1,100.0,['paid annual']
598,016XHQX010,LimeLight,702,1,79.99,['expired annual']
599,016XMGX126,CineQuest,114,1,277.92,"['expired monthly', 'trial monthly', 'paid monthly']"
600,016YHAR018,LimeLight,254,1,159.94,"['expired monthly', 'paid annual']"
601,016YIWI121,LimeLight,718,1,20.0,['expired monthly']
602,016YIWI121,RetroReel,317,1,419.72,['expired monthly']
603,016YZKS432,Pulse,547,1,56.0,['expired monthly']
604,017EOXG236,Pulse,112,1,120.0,['paid monthly']
605,017FCGE097,CineQuest,190,1,239.94,"['expired monthly', 'discounted monthly']"
606,017FCKE890,ChillStream,322,1,424.99,"['expired monthly', 'paid monthly']"
607,017FJZY241,RetroReel,135,1,600.1600000000001,"['expired monthly', 'paid monthly']"
608,017FTCG762,LimeLight,183,1,279.98,"['paid monthly', 'paid monthly']"
609,017GVZK122,CineQuest,240,1,220.57,"['paid monthly', 'discounted monthly', 'paid annual']"
610,017IHYM988,RetroReel,49,1,450.0,"['paid annual', 'paid monthly']"
611,017IYEH485,LimeLight,330,1,139.95,"['paid monthly', 'paid monthly']"
612,017JQZU523,CineQuest,368,1,48.019999999999996,"['discounted monthly', 'discounted monthly']"
613,017JQZU523,LimeLight,691,1,40.02,['expired monthly']
614,017JQZU523,Pulse,118,1,100.0,['expired annual']
615,017KLSZ767,ChillStream,449,1,99.99,['discounted annual']
616,017LBGU938,CineQuest,104,1,227.85,"['paid monthly', 'discounted monthly']"
617,017NNCX745,ChillStream,452,1,100.01,['paid annual']
618,017QPKQ171,CineQuest,262,1,108.00999999999999,"['expired monthly', 'paid annual']"
619,017QSBW390,ChillStream,313,1,324.87,['paid monthly']
620,017QSBW390,Pulse,53,1,277.81,"['expired annual', 'paid monthly', 'trial monthly']"
621,017QZIP895,CineQuest,491,1,60.0,['expired annual']
622,017SOQL997,CineQuest,697,1,24.02,['expired monthly']
623,017SOQL997,LimeLight,34,1,300.15000000000003,['paid monthly']
624,017SPEP776,ChillStream,536,1,174.96999999999997,"['expired monthly', 'paid monthly']"
625,017TBKW543,CineQuest,710,1,60.0,['expired annual']
626,017TEYZ903,RetroReel,325,1,119.99,['paid annual']
627,017TFQI137,CineQuest,130,1,299.92,"['expired monthly', 'paid monthly', 'paid monthly']"
628,017TXJZ867,Pulse,0,1,175.78,['discounted monthly']
629,017UAZJ233,LimeLight,446,1,200.0,['expired monthly']
630,017UAZJ233,Pulse,131,1,208.0,"['paid monthly', 'discounted monthly', 'paid monthly']"
631,017VRDH707,ChillStream,407,1,275.11,['discounted monthly']
632,017VUHE074,CineQuest,682,1,23.96,['expired monthly']
633,017VUHE074,Pulse,129,1,100.0,['paid annual']
634,017WANR517,LimeLight,301,1,99.94999999999999,['paid monthly']
635,017XKPU619,CineQuest,487,1,59.99,['paid annual']
636,017XMCJ335,ChillStream,383,1,300.12,['paid monthly']
637,017ZEBP243,ChillStream,585,1,125.1,['expired monthly']
638,017ZJIB275,ChillStream,238,1,174.86,['paid monthly']
639,017ZMSQ311,Pulse,374,1,145.78,"['paid monthly', 'paid annual']"
640,017ZMSQ311,RetroReel,221,1,240.0,['expired annual']
641,017ZUOQ892,LimeLight,287,1,80.0,['paid annual']
642,018ANQW913,LimeLight,372,1,40.0,['paid monthly']
643,018COUY822,ChillStream,646,1,100.01,['expired annual']
644,018DEQZ732,ChillStream,482,1,324.98,"['expired annual', 'discounted monthly']"
645,018EOES358,RetroReel,122,1,420.02,"['trial monthly', 'trial monthly']"
646,018FGND951,Pulse,363,1,63.92,['paid monthly']
647,018FJVB822,Pulse,184,1,39.95,['trial monthly']
648,018FVCC311,RetroReel,409,1,119.98,['expired annual']
649,018HTTX974,ChillStream,610,1,100.0,['expired monthly']
650,018ILID103,LimeLight,241,1,259.87,['discounted monthly']
651,018JJRO482,RetroReel,25,1,390.13,['paid monthly']
652,018JQWM859,ChillStream,204,1,475.03,"['expired monthly', 'paid monthly']"
653,018JWQR129,Pulse,131,1,104.13,['paid monthly']
654,018JYUQ162,ChillStream,147,1,449.86,"['paid monthly', 'paid monthly']"
655,018MDUF972,Pulse,170,1,100.02,['paid annual']
656,018MJWZ323,CineQuest,32,1,372.11,"['paid monthly', 'paid monthly']"
657,018NPKE730,RetroReel,122,1,540.1800000000001,['discounted monthly']
658,018OBOB997,CineQuest,297,1,120.0,['paid annual']
659,018OBOB997,RetroReel,219,1,510.0,['expired monthly']
660,018OGLN087,LimeLight,165,1,140.0,['discounted monthly']
661,018OREU134,CineQuest,468,1,143.96,"['expired monthly', 'paid monthly']"
662,018PEWN969,Pulse,67,1,331.85,"['expired annual', 'trial annual', 'paid annual']"
663,018QODH095,Pulse,434,1,58.71,"['trial monthly', 'paid monthly']"
664,018SLCX864,CineQuest,646,1,59.99,['paid annual']
665,018TUCZ457,ChillStream,65,1,324.74,['paid monthly']
666,018UMOH745,CineQuest,52,1,611.72,"['paid monthly', 'paid monthly', 'paid annual']"
667,018VFMP132,CineQuest,227,1,360.22,"['discounted monthly', 'paid monthly', 'paid monthly']"
668,018WBNS239,ChillStream,211,1,199.98,['paid annual']
669,018XNAJ129,Pulse,73,1,308.15999999999997,"['trial monthly', 'paid monthly']"
670,019ALAV865,CineQuest,613,1,48.04,['expired monthly']
671,019DNDK570,RetroReel,393,1,299.96,"['paid annual', 'trial monthly']"
672,019EFDQ054,CineQuest,219,1,192.16,['paid monthly']
673,019FVIM995,ChillStream,479,1,175.0,['paid monthly']
674,019GAMZ891,ChillStream,400,1,200.0,['paid monthly']
675,019GZNM737,ChillStream,681,1,100.0,['paid annual']
676,019HTZI517,CineQuest,19,1,439.23,"['discounted monthly', 'paid monthly', 'paid monthly']"
677,019IJYB344,ChillStream,274,1,599.78,"['paid monthly', 'paid monthly']"
678,019ILVW149,Pulse,274,1,98.08000000000001,"['expired monthly', 'discounted annual']"
679,019IVEK789,Pulse,196,1,144.0,['trial monthly']
680,019JTRU042,Pulse,414,1,128.0,"['expired monthly', 'paid monthly']"
681,019KGRO158,CineQuest,99,1,156.26,['paid monthly']
682,019KUDS316,CineQuest,478,1,60.0,['discounted monthly']
683,019KWEW913,LimeLight,206,1,319.94,"['expired annual', 'paid annual']"
684,019MWRN343,CineQuest,236,1,96.0,['trial monthly']
685,019MXNP037,LimeLight,430,1,199.89999999999998,['trial monthly']
686,019OAEI070,ChillStream,553,1,150.0,['paid monthly']
687,019OHMZ296,CineQuest,167,1,156.13,['paid monthly']
688,019OPET001,ChillStream,217,1,499.96999999999997,"['expired annual', 'paid monthly', 'trial monthly']"
689,019PEHR680,Pulse,290,1,100.0,['trial annual']
690,019PEWE687,CineQuest,281,1,263.9,"['expired annual', 'paid monthly']"
691,019PEWE687,Pulse,454,1,56.0,['paid monthly']
692,019PTUR768,CineQuest,25,1,348.0,"['paid monthly', 'paid annual']"
693,019PTUR768,RetroReel,81,1,659.5600000000001,['expired monthly']
694,019QKLH290,CineQuest,106,1,263.78,"['paid monthly', 'paid monthly']"
695,019QWXF085,CineQuest,353,1,60.01,['paid annual']
696,019RMYF977,LimeLight,59,1,600.02,"['expired monthly', 'paid monthly']"
697,019RWZP106,Pulse,97,1,208.05,"['paid annual', 'paid monthly']"
698,019RYRL983,CineQuest,230,1,276.24,"['paid annual', 'paid monthly']"
699,019UAXM061,RetroReel,504,1,120.0,['paid monthly']
700,019UWTU828,ChillStream,42,1,500.20000000000005,['paid monthly']
701,019UXQA055,CineQuest,96,1,168.14000000000001,"['paid monthly', 'paid monthly']"
702,019WGCI200,Pulse,141,1,100.0,['paid annual']
703,019WWPB501,Pulse,513,1,8.0,['paid monthly']
704,019XAQV659,ChillStream,534,1,174.92999999999998,['expired monthly']
705,019XLLK713,LimeLight,124,1,240.0,['paid monthly']
706,019XNCB102,ChillStream,187,1,375.0,['paid monthly']
707,019XOPZ123,CineQuest,32,1,168.14,['paid monthly']
708,019XPOC110,CineQuest,206,1,311.88,"['expired monthly', 'paid annual', 'paid monthly']"
709,019XPOC110,Pulse,374,1,96.24,['expired monthly']
710,019YHJQ074,Pulse,502,1,49.99,['expired annual']
711,019YVTW162,Pulse,641,1,49.99,['expired annual']
712,020ASXP193,RetroReel,489,1,120.0,['expired annual']
713,020BHVZ263,Pulse,387,1,71.91,['paid monthly']
714,020EHIC160,ChillStream,592,1,125.0,['expired monthly']
715,020EJMH529,RetroReel,438,1,299.8,['expired monthly']
716,020GGAI117,RetroReel,634,1,120.0,['expired annual']
