,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,last_6m_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
1266,464MJMT422,LimeLight,79,60.06,1,1,0,1,2,60.04,1,0,1,0
1267,464YAYV708,LimeLight,99,80.0,1,1,0,1,2,92.05,1,0,1,0
1268,465ANOW536,LimeLight,41,59.96,1,2,0,1,3,20.0,0,0,0,1
1269,465YFIO164,LimeLight,177,50.760000000000005,1,0,0,1,1,119.88,2,0,1,0
1270,466KRJA804,LimeLight,110,72.84,1,1,0,1,2,99.99,2,0,1,0
1271,466PEIY743,LimeLight,22,19.99,1,2,0,0,2,159.97,2,0,1,0
1272,466SSPS331,LimeLight,58,80.0,1,1,0,1,2,80.0,1,0,1,0
1273,467FHPR231,LimeLight,156,20.0,1,0,0,0,0,66.44,1,0,1,0
1274,468AYBB450,LimeLight,142,100.1,1,0,0,2,2,80.0,1,0,1,0
1275,468CONU686,LimeLight,107,80.01,1,1,0,1,2,60.0,1,0,1,0
1276,468NJRY010,LimeLight,95,80.04,1,1,0,1,2,107.04999999999998,2,0,1,0
1277,468SAMT803,LimeLight,158,120.12,1,0,0,2,2,60.03,1,0,1,0
1278,468WJFN782,LimeLight,155,20.0,1,0,0,0,0,20.0,0,0,1,0
1279,469SVMV273,LimeLight,173,120.0,1,0,0,2,2,40.0,0,0,1,0
1280,470CYJB708,LimeLight,16,24.69,2,2,1,0,3,99.94999999999999,2,0,0,1
1281,472BKFH974,LimeLight,167,119.94,1,0,0,2,2,60.03,1,0,1,0
1282,473KPLY754,LimeLight,107,60.03,1,1,0,1,2,57.56,1,0,1,0
1283,473MTBA292,LimeLight,133,40.0,1,0,0,0,0,119.94,2,0,1,0
1284,473PXGZ154,LimeLight,20,119.94,1,2,0,2,4,100.0,2,0,0,1
1285,473RFBC899,LimeLight,55,40.0,2,2,1,0,3,100.1,2,0,0,1
1286,474AZMD100,LimeLight,169,120.0,1,0,0,2,2,110.32,2,0,1,0
1287,474MJZF132,LimeLight,158,44.04,1,0,0,0,0,59.97,1,0,1,0
1288,474PBNP209,LimeLight,61,59.97,1,1,0,1,2,120.06,2,0,1,0
1289,474YGFA170,LimeLight,47,40.0,1,2,0,0,2,39.98,0,0,1,0
1290,475DNMY000,LimeLight,19,80.0,1,2,0,1,3,99.9,2,0,0,1
1291,475FFNZ813,LimeLight,5,80.01,2,2,1,1,4,80.03,1,0,0,1
1292,475HTVK929,LimeLight,135,99.95,1,0,0,2,2,120.03999999999999,2,0,1,0
1293,475LVTS153,LimeLight,60,39.98,1,1,0,0,1,19.99,0,0,1,0
1294,475RBWI011,LimeLight,167,80.01,1,0,0,1,1,80.01,1,0,1,0
1295,476GNOP563,LimeLight,79,80.0,1,1,0,1,2,60.03,1,0,1,0
1296,476HVAP432,LimeLight,29,16.09,1,2,0,0,2,140.0,2,0,1,0
1297,476IKGU596,LimeLight,6,19.99,1,2,0,0,2,20.01,0,0,1,0
1298,477AXZA888,LimeLight,60,80.01,1,1,0,1,2,35.8,0,0,1,0
1299,478KKNS048,LimeLight,64,60.0,1,1,0,1,2,119.94,2,0,1,0
1300,478NSHU694,LimeLight,107,60.0,1,1,0,1,2,100.0,2,0,1,0
1301,478TSXU515,LimeLight,3,19.98,1,2,0,0,2,120.0,2,0,1,0
1302,479KLQG928,LimeLight,130,99.9,1,0,0,2,2,80.04,1,0,1,0
1303,479LQGA071,LimeLight,163,96.84,1,0,0,2,2,47.26,0,0,1,0
1304,479MHAP021,LimeLight,128,69.85000000000001,2,0,1,1,2,65.44,1,0,1,0
1305,479OONE343,LimeLight,173,80.82000000000001,1,0,0,1,1,91.71000000000001,1,0,1,0
1306,479XXCB298,LimeLight,87,80.0,1,1,0,1,2,120.0,2,0,1,0
1307,480GIQF946,LimeLight,61,60.06,1,1,0,1,2,80.0,1,0,1,0
1308,481GXXT554,LimeLight,60,80.0,1,1,0,1,2,19.99,0,0,1,0
1309,481YWIC066,LimeLight,68,60.0,1,1,0,1,2,40.0,0,0,1,0
1310,482IXRH501,LimeLight,175,20.0,1,0,0,0,0,40.0,0,0,1,0
1311,482ONOT266,LimeLight,46,79.96,1,2,0,1,3,10.9,0,0,0,1
1312,482TYDV861,LimeLight,29,20.0,1,2,0,0,2,80.0,1,0,1,0
1313,482UGFV161,LimeLight,156,20.0,2,0,1,0,1,79.96,1,0,1,0
1314,482WITX310,LimeLight,117,52.77,1,1,0,1,2,80.0,1,0,1,0
1315,482YXEG108,LimeLight,94,45.76,1,1,0,1,2,100.05000000000001,2,0,1,0
1316,483RHSO003,LimeLight,29,79.99,1,2,0,1,3,100.0,2,0,0,1
1317,484CDSB759,LimeLight,120,25.68,1,0,0,0,0,60.0,1,0,1,0
1318,484HWLH014,LimeLight,127,100.05,1,0,0,2,2,119.96000000000001,2,0,1,0
1319,484JJZM308,LimeLight,96,60.06,2,1,1,1,3,79.99,1,0,0,1
1320,484NTQJ191,LimeLight,14,80.01,1,2,0,1,3,40.02,0,0,0,1
1321,485IFIY517,LimeLight,103,72.22,1,1,0,1,2,80.01,1,0,1,0
1322,485IOHY991,LimeLight,31,40.02,2,2,1,0,3,20.01,0,0,0,1
1323,485KWWP061,LimeLight,115,80.0,1,1,0,1,2,80.0,1,0,1,0
1324,485LFVI980,LimeLight,155,90.96,1,0,0,2,2,119.94,2,0,1,0
1325,485LJIS201,LimeLight,161,120.12,1,0,0,2,2,60.0,1,0,1,0
1326,485OEXR891,LimeLight,168,20.0,2,0,1,0,1,80.02,1,0,1,0
1327,486DEQO815,LimeLight,175,80.01,1,0,0,1,1,80.01,1,0,1,0
1328,486INIB256,LimeLight,44,38.42,1,2,0,0,2,60.03,1,0,1,0
1329,486YFBN243,LimeLight,99,80.04,1,1,0,1,2,99.97,2,0,1,0
1330,486ZUHC782,LimeLight,27,100.01,1,2,0,2,4,120.06,2,0,0,1
1331,487EIWK054,LimeLight,97,33.12,1,1,0,0,1,100.0,2,0,1,0
1332,487HBMK081,LimeLight,73,79.99,1,1,0,1,2,28.12,0,0,1,0
1333,487WFSU536,LimeLight,141,65.75,1,0,0,1,1,39.96,0,0,1,0
1334,488GFIK619,LimeLight,99,60.0,1,1,0,1,2,100.05000000000001,2,0,1,0
1335,489AAXW045,LimeLight,14,120.0,1,2,0,2,4,80.0,1,0,0,1
1336,489GEOI923,LimeLight,122,80.0,1,0,0,1,1,79.98,1,0,1,0
1337,489NBYK536,LimeLight,23,100.04,2,2,1,2,5,20.0,0,1,0,0
1338,489OKZV364,LimeLight,95,69.0,1,1,0,1,2,40.0,0,0,1,0
1339,489QDOV768,LimeLight,22,20.0,1,2,0,0,2,120.0,2,0,1,0
1340,489ZLYU202,LimeLight,172,119.94,1,0,0,2,2,120.0,2,0,1,0
1341,490SUIN736,LimeLight,116,60.03,1,1,0,1,2,29.099999999999998,0,0,1,0
1342,492QRWR929,LimeLight,33,100.05,2,2,1,2,5,80.01,1,1,0,0
1343,493GVAK882,LimeLight,147,100.05,1,0,0,2,2,100.05000000000001,2,0,1,0
1344,493TJLH501,LimeLight,65,80.04,1,1,0,1,2,80.0,1,0,1,0
1345,493UTNY516,LimeLight,88,80.02,1,1,0,1,2,80.01,1,0,1,0
1346,493ZVFP027,LimeLight,161,95.94,1,0,0,2,2,119.94,2,0,1,0
1347,494BSTD559,LimeLight,68,60.0,1,1,0,1,2,59.97,1,0,1,0
1348,494OWPY008,LimeLight,21,20.0,1,2,0,0,2,99.98,2,0,1,0
1349,494TQEJ248,LimeLight,65,79.96,1,1,0,1,2,59.97,1,0,1,0
1350,495ABFZ785,LimeLight,157,36.28,1,0,0,0,0,79.99,1,0,1,0
1351,495AIEA447,LimeLight,4,120.0,1,2,0,2,4,84.1,1,0,0,1
1352,495CJXN397,LimeLight,96,80.01,1,1,0,1,2,63.1,1,0,1,0
1353,495CPJK969,LimeLight,131,40.02,1,0,0,0,0,39.98,0,0,1,0
1354,495HBHN303,LimeLight,70,80.0,1,1,0,1,2,60.0,1,0,1,0
1355,495QNPL283,LimeLight,0,119.94,1,2,0,2,4,80.0,1,0,0,1
1356,496FMGP931,LimeLight,168,20.0,1,0,0,0,0,80.08,1,0,1,0
1357,496NOXB475,LimeLight,84,80.0,1,1,0,1,2,80.0,1,0,1,0
1358,497XNXT181,LimeLight,64,79.99,1,1,0,1,2,80.01,1,0,1,0
1359,498IXHX103,LimeLight,146,99.9,1,0,0,2,2,79.96,1,0,1,0
1360,498JMFD375,LimeLight,173,120.0,1,0,0,2,2,119.94,2,0,1,0
1361,499JHWW783,LimeLight,112,59.97,2,1,1,1,3,99.85,2,0,0,1
1362,499UTAD353,LimeLight,169,120.0,1,0,0,2,2,20.0,0,0,1,0
1363,499YISR143,LimeLight,96,60.0,1,1,0,1,2,80.0,1,0,1,0
1364,500ZNCP150,LimeLight,108,30.48,1,1,0,0,1,120.0,2,0,1,0
1365,501JWLQ912,LimeLight,122,80.01,1,0,0,1,1,79.99,1,0,1,0
1366,501NOJL353,LimeLight,108,60.0,1,1,0,1,2,120.0,2,0,1,0
1367,501QWAG192,LimeLight,142,79.99,1,0,0,1,1,80.02,1,0,1,0
1368,502FRDB899,LimeLight,17,120.0,1,2,0,2,4,60.06,1,0,0,1
1369,502LNXV630,LimeLight,24,15.13,1,2,0,0,2,119.95999999999998,2,0,1,0
1370,503NXRA686,LimeLight,103,80.04,1,1,0,1,2,20.0,0,0,1,0
1371,503PVRG895,LimeLight,23,16.88,1,2,0,0,2,59.97,1,0,1,0
1372,504SDCN221,LimeLight,155,79.99,1,0,0,1,1,29.33,0,0,1,0
1373,504VGCU339,LimeLight,170,119.94,2,0,1,2,3,40.02,0,0,0,1
1374,505SHKJ822,LimeLight,85,59.94,1,1,0,1,2,39.98,0,0,1,0
1375,506CRED426,LimeLight,180,120.06,1,0,0,2,2,60.0,1,0,1,0
1376,506JOWF004,LimeLight,141,39.98,1,0,0,0,0,120.0,2,0,1,0
1377,506ZHKL240,LimeLight,95,60.0,2,1,1,1,3,59.97,1,0,0,1
1378,507BKIA917,LimeLight,27,20.01,1,2,0,0,2,120.0,2,0,1,0
1379,507HEBY203,LimeLight,3,20.0,1,2,0,0,2,100.05000000000001,2,0,1,0
1380,508MAAM723,LimeLight,75,59.28,1,1,0,1,2,49.19,0,0,1,0
1381,508OVAX562,LimeLight,133,99.95,1,0,0,2,2,80.0,1,0,1,0
1382,508TRKZ748,LimeLight,33,40.02,1,2,0,0,2,60.0,1,0,1,0
1383,509EMRR365,LimeLight,150,97.25,1,0,0,2,2,119.97999999999999,2,0,1,0
1384,509EXUS111,LimeLight,68,60.0,1,1,0,1,2,120.0,2,0,1,0
1385,509HFPA489,LimeLight,70,80.0,1,1,0,1,2,17.96,0,0,1,0
1386,509YFKP834,LimeLight,172,20.0,1,0,0,0,0,64.13,1,0,1,0
1387,510ACES257,LimeLight,148,92.35,1,0,0,2,2,119.93999999999998,2,0,1,0
1388,510IQIG710,LimeLight,24,120.0,1,2,0,2,4,99.94999999999999,2,0,0,1
1389,510ZNPX672,LimeLight,65,79.99,1,1,0,1,2,80.0,1,0,1,0
1390,511ACVZ443,LimeLight,92,79.99,1,1,0,1,2,92.83,1,0,1,0
1391,511ANRJ522,LimeLight,56,63.0,2,2,1,1,4,80.02,1,0,0,1
1392,511RMVS169,LimeLight,53,100.0,1,2,0,2,4,60.03,1,0,0,1
1393,512DXWE177,LimeLight,93,59.94,1,1,0,1,2,40.04,0,0,1,0
1394,512FAVQ093,LimeLight,164,119.94,1,0,0,2,2,120.06,2,0,1,0
1395,512FYWW230,LimeLight,39,99.98,1,2,0,2,4,20.0,0,0,0,1
1396,512IIII842,LimeLight,96,43.64,2,1,1,0,2,59.97,1,0,1,0
1397,512WTYI730,LimeLight,14,15.11,1,2,0,0,2,80.04,1,0,1,0
1398,512ZTZR196,LimeLight,6,112.14,1,2,0,2,4,100.0,2,0,0,1
1399,513KIQG037,LimeLight,77,80.08,1,1,0,1,2,79.99,1,0,1,0
1400,514EWAX621,LimeLight,69,50.31,1,1,0,1,2,120.0,2,0,1,0
1401,514NVPV712,LimeLight,53,36.3,1,2,0,0,2,139.99,2,0,1,0
1402,515LRVH699,LimeLight,104,79.99,1,1,0,1,2,40.0,0,0,1,0
1403,515PCCO775,LimeLight,163,79.99,1,0,0,1,1,155.81,2,0,1,0
1404,516IUER514,LimeLight,41,100.0,1,2,0,2,4,80.01,1,0,0,1
1405,516RFZA882,LimeLight,109,80.0,1,1,0,1,2,99.94999999999999,2,0,1,0
1406,516SCKM223,LimeLight,13,80.01,1,2,0,1,3,124.32000000000001,2,0,0,1
1407,516UICD207,LimeLight,116,79.99,1,1,0,1,2,80.01,1,0,1,0
1408,517TVAH889,LimeLight,134,39.98,1,0,0,0,0,42.55,0,0,1,0
1409,518BREH480,LimeLight,133,61.1,1,0,0,1,1,59.97,1,0,1,0
1410,518HHWT784,LimeLight,70,80.0,1,1,0,1,2,80.04,1,0,1,0
1411,518IATI196,LimeLight,95,100.05,1,1,0,2,3,100.0,2,0,0,1
1412,518LGFB865,LimeLight,79,60.0,1,1,0,1,2,60.0,1,0,1,0
1413,518LNTM964,LimeLight,41,100.05,2,2,1,2,5,80.0,1,1,0,0
1414,519AUMC081,LimeLight,113,60.0,1,1,0,1,2,76.72,1,0,1,0
1415,519GUAK769,LimeLight,7,120.06,3,2,2,2,6,40.07,0,1,0,0
1416,519SADD122,LimeLight,161,97.2,1,0,0,2,2,20.01,0,0,1,0
1417,519UZMR827,LimeLight,142,100.1,1,0,0,2,2,19.99,0,0,1,0
1418,520JXNR452,LimeLight,110,80.04,1,1,0,1,2,99.50999999999999,2,0,1,0
1419,521EVRN758,LimeLight,151,115.74,1,0,0,2,2,79.21,1,0,1,0
1420,521JSTI982,LimeLight,39,80.02,1,2,0,1,3,80.01,1,0,0,1
1421,521MBHI728,LimeLight,26,20.0,1,2,0,0,2,80.04,1,0,1,0
1422,521NITI691,LimeLight,40,99.95,1,2,0,2,4,11.75,0,0,0,1
1423,521QOLI315,LimeLight,136,80.0,1,0,0,1,1,80.02,1,0,1,0
1424,522DBVE021,LimeLight,45,100.05,1,2,0,2,4,59.97,1,0,0,1
1425,522EOCQ379,LimeLight,22,80.0,1,2,0,1,3,120.0,2,0,0,1
1426,522OIAL152,LimeLight,135,40.02,1,0,0,0,0,158.85000000000002,2,0,1,0
1427,522PGJG724,LimeLight,5,20.0,1,2,0,0,2,39.98,0,0,1,0
1428,522ZXSH196,LimeLight,179,80.01,1,0,0,1,1,100.0,2,0,1,0
1429,523QNOV106,LimeLight,73,50.85,1,1,0,1,2,40.010000000000005,0,0,1,0
1430,523QXSS065,LimeLight,36,79.99,2,2,1,1,4,120.0,2,0,0,1
1431,524JMOO390,LimeLight,16,160.06,1,2,0,3,5,159.98,2,1,0,0
1432,524PZOU918,LimeLight,145,59.400000000000006,1,0,0,1,1,99.9,2,0,1,0
1433,524RNXQ287,LimeLight,6,70.15,1,2,0,1,3,80.01,1,0,0,1
1434,525CTAM490,LimeLight,22,20.01,1,2,0,0,2,59.97,1,0,1,0
1435,525DOVZ360,LimeLight,44,119.7,1,2,0,2,4,40.0,0,0,0,1
1436,525FYZX372,LimeLight,19,160.0,1,2,0,3,5,79.99,1,1,0,0
1437,525NZGN894,LimeLight,49,120.02,1,2,0,2,4,24.76,0,0,0,1
1438,525REOE274,LimeLight,22,80.02,1,2,0,1,3,80.02,1,0,0,1
1439,525XIPW038,LimeLight,168,67.72,1,0,0,1,1,80.01,1,0,1,0
1440,526BWLZ708,LimeLight,47,40.02,1,2,0,0,2,119.97,2,0,1,0
1441,526CZJS437,LimeLight,3,13.07,1,2,0,0,2,19.99,0,0,1,0
1442,526IHSY311,LimeLight,51,82.14999999999999,1,2,0,1,3,80.04,1,0,0,1
1443,526NAMK135,LimeLight,26,119.88,1,2,0,2,4,45.6,0,0,0,1
1444,526OWNY052,LimeLight,24,77.08,1,2,0,1,3,73.81,1,0,0,1
1445,526SEKU794,LimeLight,179,120.06,1,0,0,2,2,79.98,1,0,1,0
1446,527KMUE482,LimeLight,179,96.3,1,0,0,2,2,120.0,2,0,1,0
1447,527ZKYM927,LimeLight,28,120.06,1,2,0,2,4,40.0,0,0,0,1
1448,528KGHO449,LimeLight,164,79.98,1,0,0,1,1,80.01,1,0,1,0
1449,528LROK012,LimeLight,16,19.99,1,2,0,0,2,100.0,2,0,1,0
1450,528OKTJ011,LimeLight,123,36.76,1,0,0,0,0,100.02,2,0,1,0
1451,528PXGV033,LimeLight,46,31.8,1,2,0,0,2,139.95999999999998,2,0,1,0
1452,528SYFF646,LimeLight,52,80.01,1,2,0,1,3,79.99,1,0,0,1
1453,529TUNX997,LimeLight,42,80.0,1,2,0,1,3,20.0,0,0,0,1
1454,530GOYW850,LimeLight,127,40.0,1,0,0,0,0,37.95,0,0,1,0
1455,530MBXJ556,LimeLight,51,39.98,1,2,0,0,2,40.02,0,0,1,0
1456,530TLED327,LimeLight,30,19.99,1,2,0,0,2,20.02,0,0,1,0
1457,530UCZF047,LimeLight,94,27.44,1,1,0,0,1,80.0,1,0,1,0
1458,530XXGH571,LimeLight,37,100.0,1,2,0,2,4,80.0,1,0,0,1
1459,531AFCU808,LimeLight,79,60.0,1,1,0,1,2,39.96,0,0,1,0
1460,531CMSJ650,LimeLight,132,100.0,1,0,0,2,2,60.010000000000005,1,0,1,0
1461,531IOYF537,LimeLight,62,60.0,2,1,1,1,3,59.97,1,0,0,1
1462,531MTKN566,LimeLight,75,20.01,1,1,0,0,1,8.17,0,0,1,0
1463,531PDRD881,LimeLight,161,43.84,1,0,0,0,0,80.0,1,0,1,0
1464,531ZMVO403,LimeLight,8,79.98,1,2,0,1,3,79.99,1,0,0,1
1465,532HSMP303,LimeLight,139,39.98,1,0,0,0,0,47.2,0,0,1,0
1466,532RHIG360,LimeLight,44,40.02,1,2,0,0,2,100.01,2,0,1,0
1467,532YJRW173,LimeLight,83,57.0,2,1,1,1,3,79.98,1,0,0,1
1468,533QTZF478,LimeLight,81,80.04,1,1,0,1,2,80.01,1,0,1,0
1469,534DDSN119,LimeLight,75,59.42999999999999,1,1,0,1,2,40.0,0,0,1,0
1470,534PEDM400,LimeLight,55,100.0,1,2,0,2,4,80.0,1,0,0,1
1471,534WXUB039,LimeLight,88,60.0,1,1,0,1,2,79.96,1,0,1,0
1472,535FUJF567,LimeLight,90,60.03,1,1,0,1,2,96.99,2,0,1,0
1473,535GEBA537,LimeLight,152,120.0,1,0,0,2,2,80.0,1,0,1,0
1474,535GEWF405,LimeLight,14,120.0,1,2,0,2,4,80.01,1,0,0,1
1475,535KAOJ705,LimeLight,97,60.0,1,1,0,1,2,39.98,0,0,1,0
1476,535PFXX302,LimeLight,51,39.98,1,2,0,0,2,19.99,0,0,1,0
1477,536EXPC033,LimeLight,118,78.72,2,1,1,1,3,79.98,1,0,0,1
1478,536GUXY268,LimeLight,131,79.99,1,0,0,1,1,80.0,1,0,1,0
1479,536OCYP492,LimeLight,152,19.99,1,0,0,0,0,79.98,1,0,1,0
1480,536QOVU318,LimeLight,146,100.0,1,0,0,2,2,120.06,2,0,1,0
1481,536WBFN153,LimeLight,113,80.0,1,1,0,1,2,80.0,1,0,1,0
1482,537AKUD294,LimeLight,22,113.52,1,2,0,2,4,80.02,1,0,0,1
1483,537DQQJ159,LimeLight,139,63.2,1,0,0,1,1,140.05,2,0,1,0
1484,537EAIR620,LimeLight,167,80.01,1,0,0,1,1,80.04,1,0,1,0
1485,538DZCW734,LimeLight,100,79.96,1,1,0,1,2,80.0,1,0,1,0
1486,538LDMN016,LimeLight,114,79.96,1,1,0,1,2,59.97,1,0,1,0
1487,538OHAP559,LimeLight,163,65.1,1,0,0,1,1,99.99,2,0,1,0
1488,538YPKY033,LimeLight,165,120.0,1,0,0,2,2,100.1,2,0,1,0
1489,539JPOA380,LimeLight,60,24.58,2,1,1,0,2,60.03,1,0,1,0
1490,539KPJT771,LimeLight,104,80.01,1,1,0,1,2,80.01,1,0,1,0
1491,539RRNC350,LimeLight,100,60.0,1,1,0,1,2,80.0,1,0,1,0
1492,540PHWE706,LimeLight,23,75.7,1,2,0,1,3,20.0,0,0,0,1
1493,541FEKU786,LimeLight,121,99.9,1,0,0,2,2,80.04,1,0,1,0
1494,542QBQD006,LimeLight,108,59.94,1,1,0,1,2,100.0,2,0,1,0
1495,542SSRH041,LimeLight,56,99.95,1,2,0,2,4,99.96000000000001,2,0,0,1
1496,542TEZM548,LimeLight,6,33.54,2,2,1,0,3,120.06,2,0,0,1
1497,543AHWQ993,LimeLight,83,80.0,2,1,1,1,3,19.99,0,0,0,1
1498,543LRKG144,LimeLight,36,39.98,1,2,0,0,2,19.99,0,0,1,0
1499,543NYSJ422,LimeLight,57,80.01,1,2,0,1,3,79.99,1,0,0,1
1500,543UERQ897,LimeLight,161,54.07,1,0,0,1,1,80.02,1,0,1,0
1501,544UREF716,LimeLight,139,100.0,1,0,0,2,2,99.94999999999999,2,0,1,0
1502,545STZO163,LimeLight,176,79.98,1,0,0,1,1,80.01,1,0,1,0
1503,545TQES027,LimeLight,76,20.01,1,1,0,0,1,20.01,0,0,1,0
1504,546AHDX776,LimeLight,173,120.06,1,0,0,2,2,79.45,1,0,1,0
1505,546JFHV041,LimeLight,92,80.0,1,1,0,1,2,139.93,2,0,1,0
1506,546KCRU945,LimeLight,0,40.02,1,2,0,0,2,60.0,1,0,1,0
1507,547CLPU154,LimeLight,169,80.01,2,0,1,1,2,20.0,0,0,1,0
1508,547MPZS381,LimeLight,126,40.0,1,0,0,0,0,120.0,2,0,1,0
1509,547XIKJ777,LimeLight,75,60.0,1,1,0,1,2,100.08000000000001,2,0,1,0
1510,548QNFM057,LimeLight,137,39.98,1,0,0,0,0,99.94999999999999,2,0,1,0
1511,549IZLI522,LimeLight,10,120.0,1,2,0,2,4,120.0,2,0,0,1
1512,549LHZS073,LimeLight,158,20.0,1,0,0,0,0,120.0,2,0,1,0
1513,549QSYH403,LimeLight,27,120.0,1,2,0,2,4,60.03,1,0,0,1
1514,549QZZV599,LimeLight,145,40.02,1,0,0,0,0,80.0,1,0,1,0
1515,550HBTA637,LimeLight,135,99.95,1,0,0,2,2,100.05000000000001,2,0,1,0
1516,551AKEF617,LimeLight,6,17.21,2,2,1,0,3,99.94999999999999,2,0,0,1
1517,551EWQF705,LimeLight,175,67.58,1,0,0,1,1,80.01,1,0,1,0
1518,551IXTO216,LimeLight,117,60.06,1,1,0,1,2,39.98,0,0,1,0
1519,551TIWJ269,LimeLight,152,20.0,1,0,0,0,0,159.95999999999998,2,0,1,0
1520,551WGPC998,LimeLight,45,79.92,1,2,0,1,3,65.19999999999999,1,0,0,1
1521,552DYLN800,LimeLight,100,59.94,1,1,0,1,2,80.04,1,0,1,0
1522,552JLEK704,LimeLight,64,79.96,1,1,0,1,2,60.0,1,0,1,0
1523,552KLEA800,LimeLight,89,60.0,1,1,0,1,2,99.94999999999999,2,0,1,0
1524,552KNVW325,LimeLight,43,105.46,1,2,0,2,4,95.97,2,0,0,1
1525,552RCJR527,LimeLight,65,45.99,1,1,0,1,2,60.0,1,0,1,0
1526,553JJXQ793,LimeLight,156,80.0,1,0,0,1,1,39.900000000000006,0,0,1,0
1527,553THTI689,LimeLight,134,80.02,1,0,0,1,1,80.01,1,0,1,0
1528,554DMMT853,LimeLight,87,59.27,1,1,0,1,2,80.0,1,0,1,0
1529,554OKNG486,LimeLight,55,60.0,1,2,0,1,3,80.0,1,0,0,1
1530,554ZHBV087,LimeLight,150,100.0,1,0,0,2,2,140.07000000000002,2,0,1,0
1531,555LVVE279,LimeLight,6,119.94,1,2,0,2,4,19.98,0,0,0,1
1532,555QMQY033,LimeLight,135,100.0,1,0,0,2,2,80.0,1,0,1,0
1533,556DVQN434,LimeLight,13,39.98,1,2,0,0,2,100.15,2,0,1,0
1534,556HDWI960,LimeLight,159,120.0,1,0,0,2,2,79.96,1,0,1,0
1535,556UUTG190,LimeLight,107,33.0,1,1,0,0,1,39.98,0,0,1,0
1536,557AXQX294,LimeLight,94,60.03,1,1,0,1,2,60.03,1,0,1,0
1537,557GFQG822,LimeLight,47,34.6,1,2,0,0,2,80.01,1,0,1,0
1538,557TYCO999,LimeLight,23,31.99,1,2,0,0,2,119.91,2,0,1,0
1539,559HSDC466,LimeLight,6,70.66,1,2,0,1,3,120.06,2,0,0,1
1540,559SVRO515,LimeLight,15,119.94,1,2,0,2,4,120.06,2,0,0,1
1541,560QCGP347,LimeLight,111,42.75,1,1,0,0,1,80.0,1,0,1,0
1542,560TWZP786,LimeLight,106,67.08,1,1,0,1,2,40.0,0,0,1,0
1543,561DIKT893,LimeLight,86,80.01,1,1,0,1,2,119.88,2,0,1,0
1544,561TPRB203,LimeLight,157,120.0,1,0,0,2,2,80.0,1,0,1,0
1545,562CAUZ521,LimeLight,149,40.0,1,0,0,0,0,79.99,1,0,1,0
1546,562DMDW291,LimeLight,44,100.0,2,2,1,2,5,80.02,1,1,0,0
1547,562ITBQ888,LimeLight,21,40.0,1,2,0,0,2,13.46,0,0,1,0
1548,562TDHJ890,LimeLight,5,99.98,1,2,0,2,4,96.47999999999999,2,0,0,1
1549,562THNQ666,LimeLight,168,19.99,1,0,0,0,0,79.92,1,0,1,0
1550,562WYWH545,LimeLight,179,20.0,1,0,0,0,0,80.0,1,0,1,0
1551,562XCIF020,LimeLight,46,39.88,1,2,0,0,2,99.94999999999999,2,0,1,0
1552,563OYFR633,LimeLight,62,29.55,1,1,0,0,1,59.97,1,0,1,0
1553,563UCYE884,LimeLight,129,80.0,2,0,1,1,2,80.0,1,0,1,0
1554,564KFAH065,LimeLight,35,40.02,1,2,0,0,2,80.04,1,0,1,0
1555,566EKDL924,LimeLight,62,80.0,2,1,1,1,3,100.0,2,0,0,1
1556,566NMZA714,LimeLight,109,79.88,1,1,0,1,2,80.0,1,0,1,0
1557,566VDMH109,LimeLight,22,80.01,1,2,0,1,3,120.03999999999999,2,0,0,1
1558,567CDQN821,LimeLight,38,40.02,1,2,0,0,2,19.99,0,0,1,0
1559,567EUUC759,LimeLight,103,59.97,2,1,1,1,3,80.0,1,0,0,1
1560,567SGNK624,LimeLight,66,60.0,1,1,0,1,2,80.0,1,0,1,0
1561,567TUHI013,LimeLight,129,79.99,1,0,0,1,1,79.99,1,0,1,0
1562,567VDIG637,LimeLight,72,53.400000000000006,2,1,1,1,3,100.0,2,0,0,1
1563,567VDVF229,LimeLight,144,80.0,1,0,0,1,1,18.11,0,0,1,0
1564,568HXYX474,LimeLight,172,20.01,3,0,2,0,2,60.0,1,0,1,0
1565,568IJAK958,LimeLight,160,19.99,1,0,0,0,0,79.98,1,0,1,0
1566,568INEE473,LimeLight,85,80.01,1,1,0,1,2,80.0,1,0,1,0
1567,568KXPV126,LimeLight,74,79.99,1,1,0,1,2,40.02,0,0,1,0
1568,569BIYD119,LimeLight,63,80.0,1,1,0,1,2,60.0,1,0,1,0
1569,569ENLB085,LimeLight,125,85.95,2,0,1,1,2,100.1,2,0,1,0
1570,569OJSH046,LimeLight,74,80.0,1,1,0,1,2,80.0,1,0,1,0
1571,569RXDX196,LimeLight,110,80.0,1,1,0,1,2,79.99,1,0,1,0
1572,569SEDP784,LimeLight,10,63.71000000000001,1,2,0,1,3,80.02,1,0,0,1
1573,569VQUH199,LimeLight,173,120.0,1,0,0,2,2,80.04,1,0,1,0
1574,569WSCX614,LimeLight,7,120.0,1,2,0,2,4,22.1,0,0,0,1
1575,569XEOC548,LimeLight,60,20.0,1,1,0,0,1,79.96,1,0,1,0
1576,569XOPY048,LimeLight,111,80.0,1,1,0,1,2,60.03,1,0,1,0
