,ID,BRAND,SUB_STATUS,TERM,AMOUNT,PARTITION_DATE,YEAR_MONTH,VALID_TRANSITION
847,005VGAL262,CineQuest,expired,monthly,12.01,2023-12-19,2023-12,True
850,005YOXX437,ChillStream,paid,monthly,25.02,2023-07-19,2023-07,True
855,005YPOG658,Pulse,expired,monthly,8.0,2023-10-15,2023-10,True
857,005ZHSW573,CineQuest,expired,annual,60.0,2023-10-16,2023-10,True
859,006BIGJ762,RetroReel,paid,annual,120.0,2023-03-30,2023-03,True
860,006BIGJ762,RetroReel,expired,annual,119.99,2023-10-15,2023-10,True
865,006CSAF205,LimeLight,expired,monthly,20.01,2023-02-21,2023-02,True
866,006CSAF205,LimeLight,trial,monthly,18.9,2023-09-26,2023-09,True
867,006CSAF205,LimeLight,paid,monthly,20.0,2023-11-11,2023-11,True
869,006DQSO238,CineQuest,paid,annual,59.99,2023-08-03,2023-08,True
872,006DYJP348,Pulse,paid,monthly,7.99,2023-01-16,2023-01,True
875,006EFVW924,CineQuest,paid,annual,59.98,2023-03-15,2023-03,True
876,006EFVW924,CineQuest,expired,annual,60.01,2023-08-10,2023-08,True
877,006EFVW924,CineQuest,paid,monthly,12.0,2023-11-27,2023-11,True
883,006GITA462,CineQuest,paid,monthly,11.99,2023-06-25,2023-06,True
884,006GITA462,CineQuest,expired,monthly,12.0,2023-08-23,2023-08,True
887,006IDRX772,LimeLight,expired,annual,80.0,2023-12-01,2023-12,True
894,006KUQM142,CineQuest,expired,monthly,12.01,2023-12-13,2023-12,True
896,006LUUT405,ChillStream,expired,monthly,25.0,2023-09-21,2023-09,True
901,006LZLE549,Pulse,expired,monthly,8.0,2023-04-30,2023-04,True
902,006LZLE549,Pulse,paid,monthly,8.0,2023-05-15,2023-05,True
904,006MHQU901,Pulse,paid,annual,50.0,2023-07-06,2023-07,True
907,006OIZP651,ChillStream,paid,monthly,25.01,2023-05-28,2023-05,True
908,006OIZP651,ChillStream,expired,monthly,24.99,2023-08-30,2023-08,True
909,006OIZP651,ChillStream,trial,monthly,13.86,2023-12-12,2023-12,True
911,006PDGI783,ChillStream,expired,monthly,25.0,2023-02-26,2023-02,True
912,006PDGI783,ChillStream,paid,annual,100.01,2023-08-07,2023-08,True
917,006RHZT505,LimeLight,expired,monthly,20.01,2023-02-09,2023-02,True
918,006RHZT505,LimeLight,paid,monthly,20.01,2023-06-05,2023-06,True
920,006RHZT505,RetroReel,expired,monthly,30.0,2023-01-08,2023-01,True
923,006RWGY195,ChillStream,paid,annual,100.02,2023-11-19,2023-11,True
925,006RZKK033,CineQuest,expired,monthly,11.98,2023-09-12,2023-09,True
929,006VAPC920,Pulse,paid,monthly,7.99,2023-03-26,2023-03,True
934,006WMXU263,RetroReel,expired,monthly,29.99,2023-05-06,2023-05,True
938,006XYPC394,CineQuest,paid,monthly,12.01,2023-04-27,2023-04,True
939,006YBEU125,RetroReel,paid,monthly,30.0,2023-04-15,2023-04,True
942,006ZEHK792,Pulse,expired,monthly,8.01,2023-12-28,2023-12,True
945,006ZYSD972,ChillStream,expired,annual,100.01,2023-10-28,2023-10,True
950,007CRIB610,RetroReel,paid,annual,120.0,2023-02-21,2023-02,True
953,007DOGV973,ChillStream,trial,annual,92.46,2023-05-15,2023-05,True
954,007DOGV973,ChillStream,paid,annual,99.98,2023-08-08,2023-08,True
956,007DSJL773,CineQuest,paid,monthly,11.99,2023-04-14,2023-04,True
960,007EBFN621,CineQuest,discounted,annual,34.59,2023-03-20,2023-03,True
961,007EBFN621,RetroReel,expired,monthly,30.0,2023-07-10,2023-07,True
962,007FENN617,ChillStream,paid,annual,100.01,2023-04-24,2023-04,True
963,007GCJV175,LimeLight,paid,annual,79.99,2023-02-04,2023-02,True
968,007HEYK079,ChillStream,paid,monthly,25.01,2023-02-03,2023-02,True
971,007HNUM396,LimeLight,paid,monthly,20.01,2023-03-22,2023-03,True
973,007IAJO670,LimeLight,expired,annual,80.0,2023-06-10,2023-06,True
974,007IHUT323,CineQuest,expired,monthly,12.01,2023-02-17,2023-02,True
975,007IHUT323,CineQuest,paid,monthly,12.0,2023-06-29,2023-06,True
978,007IONX010,Pulse,expired,monthly,7.99,2023-07-21,2023-07,True
979,007JBHX382,RetroReel,paid,monthly,29.99,2023-12-05,2023-12,True
980,007JCDC961,RetroReel,paid,monthly,29.99,2023-07-30,2023-07,True
982,007JGNE522,RetroReel,expired,monthly,30.0,2023-09-29,2023-09,True
984,007JGRB024,LimeLight,expired,monthly,20.01,2023-05-06,2023-05,True
985,007JGRB024,LimeLight,discounted,monthly,18.82,2023-06-26,2023-06,True
991,007JNVU184,CineQuest,expired,annual,59.99,2023-04-23,2023-04,True
992,007JNVU184,CineQuest,paid,monthly,11.99,2023-11-25,2023-11,True
994,007JOPC871,LimeLight,paid,monthly,20.0,2023-07-03,2023-07,True
1000,007KYTZ045,LimeLight,paid,monthly,19.99,2023-04-13,2023-04,True
1004,007MVBQ657,CineQuest,expired,monthly,12.02,2023-05-26,2023-05,True
1005,007MVBQ657,CineQuest,paid,annual,60.0,2023-11-29,2023-11,True
1010,007OCVT539,RetroReel,trial,annual,83.03,2023-05-28,2023-05,True
1011,007OCVT539,RetroReel,paid,annual,119.99,2023-10-15,2023-10,True
1013,007ODOF136,ChillStream,expired,monthly,25.0,2023-02-04,2023-02,True
1015,007QEIL853,Pulse,expired,monthly,7.98,2023-08-21,2023-08,True
1016,007QEIL853,Pulse,paid,monthly,7.98,2023-09-17,2023-09,True
1017,007QFCY161,LimeLight,paid,annual,79.99,2023-04-04,2023-04,True
1019,007QFVA399,LimeLight,expired,monthly,19.99,2023-03-11,2023-03,True
1020,007QFVA399,LimeLight,trial,monthly,7.13,2023-04-09,2023-04,True
1021,007QFVA399,LimeLight,expired,monthly,19.99,2023-10-05,2023-10,True
1022,007QFVA399,LimeLight,paid,monthly,20.0,2023-11-10,2023-11,True
1027,007RAHR336,Pulse,paid,annual,49.99,2023-04-25,2023-04,True
1030,007RBCZ425,Pulse,paid,monthly,7.99,2023-04-23,2023-04,True
1031,007RBCZ425,Pulse,expired,monthly,8.0,2023-06-07,2023-06,True
1032,007RBCZ425,Pulse,paid,monthly,8.0,2023-11-20,2023-11,True
1034,007SEZN754,ChillStream,expired,annual,99.99,2023-03-01,2023-03,True
1037,007SGGD254,CineQuest,expired,monthly,11.99,2023-05-16,2023-05,True
1038,007SGGD254,CineQuest,paid,monthly,12.01,2023-07-09,2023-07,True
1045,007VTTS788,CineQuest,expired,annual,60.0,2023-05-09,2023-05,True
1049,007WEBH532,Pulse,expired,monthly,7.98,2023-12-19,2023-12,True
1054,007XAFB326,ChillStream,expired,monthly,25.01,2023-08-19,2023-08,True
1058,007XAFB326,CineQuest,expired,monthly,12.0,2023-09-12,2023-09,True
1059,007XAFB326,CineQuest,discounted,monthly,10.03,2023-10-22,2023-10,True
1060,007XAFB326,LimeLight,paid,monthly,20.0,2023-09-22,2023-09,True
1064,007XAZW495,Pulse,expired,monthly,7.99,2023-04-27,2023-04,True
1065,007XAZW495,Pulse,trial,monthly,2.92,2023-05-16,2023-05,True
1066,007XAZW495,Pulse,paid,monthly,8.01,2023-11-17,2023-11,True
1069,007XGFT366,Pulse,paid,annual,49.99,2023-06-21,2023-06,True
1075,007YODP449,Pulse,paid,monthly,8.0,2023-06-26,2023-06,True
1077,008BYAI639,ChillStream,expired,annual,99.99,2023-02-22,2023-02,True
1078,008BYAI639,ChillStream,paid,monthly,25.0,2023-07-06,2023-07,True
1079,008DEJF778,LimeLight,expired,annual,80.0,2023-10-18,2023-10,True
1080,008DEJF778,LimeLight,paid,monthly,20.0,2023-11-22,2023-11,True
1084,008DFCS661,LimeLight,paid,monthly,20.01,2023-01-29,2023-01,True
1085,008DFCS661,LimeLight,expired,monthly,20.0,2023-03-13,2023-03,True
1088,008EJGC563,CineQuest,discounted,monthly,8.44,2023-04-28,2023-04,True
1091,008ENDY646,LimeLight,trial,monthly,9.31,2023-07-20,2023-07,True
1092,008ENDY646,LimeLight,paid,monthly,20.01,2023-11-13,2023-11,True
1102,008HUFE310,CineQuest,expired,monthly,12.0,2023-05-29,2023-05,True
1103,008HUFE310,CineQuest,discounted,monthly,10.04,2023-07-28,2023-07,True
1104,008HUFE310,CineQuest,expired,monthly,12.0,2023-11-20,2023-11,True
1107,008JIXA533,CineQuest,expired,monthly,12.0,2023-02-25,2023-02,True
1108,008JIXA533,CineQuest,discounted,annual,58.76,2023-03-08,2023-03,True
1109,008JIXA533,CineQuest,paid,annual,60.01,2023-10-21,2023-10,True
1112,008JQHS769,Pulse,expired,monthly,8.0,2023-01-10,2023-01,True
1113,008JQHS769,Pulse,trial,monthly,3.5,2023-02-19,2023-02,True
1114,008JQHS769,Pulse,expired,monthly,7.97,2023-03-13,2023-03,True
1115,008JQHS769,Pulse,paid,monthly,7.98,2023-06-14,2023-06,True
1116,008JQHS769,Pulse,expired,monthly,8.01,2023-07-31,2023-07,True
1117,008JQHS769,Pulse,paid,monthly,7.99,2023-11-28,2023-11,True
1123,008KBIH389,CineQuest,expired,monthly,12.0,2023-02-28,2023-02,True
1124,008KBIH389,CineQuest,paid,monthly,11.99,2023-05-12,2023-05,True
1125,008KKBT183,RetroReel,paid,monthly,30.0,2023-08-04,2023-08,True
1127,008KZIC544,Pulse,expired,annual,50.0,2023-03-07,2023-03,True
1128,008KZIC544,Pulse,paid,monthly,8.0,2023-08-04,2023-08,True
1129,008KZIC544,Pulse,expired,monthly,8.0,2023-12-18,2023-12,True
1132,008MAAZ132,RetroReel,paid,monthly,29.99,2023-01-23,2023-01,True
1133,008MMNO553,ChillStream,paid,annual,100.0,2023-01-18,2023-01,True
1134,008MZRP930,RetroReel,paid,annual,119.99,2023-01-06,2023-01,True
1140,008OOOH210,CineQuest,paid,monthly,12.01,2023-08-25,2023-08,True
1141,008OOXI656,ChillStream,paid,monthly,25.01,2023-10-23,2023-10,True
1145,008PMLJ543,CineQuest,expired,monthly,12.0,2023-03-08,2023-03,True
1146,008PMLJ543,CineQuest,paid,monthly,11.98,2023-04-19,2023-04,True
1147,008PMLJ543,CineQuest,expired,monthly,12.0,2023-08-07,2023-08,True
1149,008POGX411,CineQuest,paid,monthly,12.01,2023-10-22,2023-10,True
1152,008PVUV767,CineQuest,paid,monthly,11.99,2023-01-30,2023-01,True
1158,008RGLC003,Pulse,paid,monthly,8.01,2023-02-07,2023-02,True
1159,008RGLC003,Pulse,expired,monthly,8.01,2023-03-01,2023-03,True
1160,008RGLC003,Pulse,paid,monthly,8.02,2023-07-22,2023-07,True
1164,008RYDV189,Pulse,expired,monthly,7.98,2023-05-24,2023-05,True
1168,008RZUB139,ChillStream,expired,monthly,25.02,2023-02-02,2023-02,True
1169,008RZUB139,ChillStream,discounted,monthly,24.1,2023-06-23,2023-06,True
1170,008RZUB139,ChillStream,paid,monthly,25.0,2023-08-03,2023-08,True
1171,008TNLY548,Pulse,paid,monthly,8.0,2023-06-18,2023-06,True
1174,008UZTO673,CineQuest,paid,monthly,12.0,2023-06-14,2023-06,True
1177,008WMEQ926,Pulse,expired,monthly,8.02,2023-03-01,2023-03,True
1178,008WMEQ926,Pulse,trial,monthly,3.8,2023-05-02,2023-05,True
1179,008WMEQ926,Pulse,paid,monthly,7.99,2023-06-20,2023-06,True
1180,008WMEQ926,Pulse,expired,monthly,8.01,2023-12-30,2023-12,True
1181,008WQQF994,ChillStream,discounted,monthly,23.8,2023-07-26,2023-07,True
1182,008WQQF994,ChillStream,paid,monthly,24.98,2023-12-14,2023-12,True
1185,008YNFU804,ChillStream,discounted,monthly,15.09,2023-10-10,2023-10,True
1194,008ZBLA861,Pulse,expired,annual,50.0,2023-04-29,2023-04,True
1196,009BNUY561,LimeLight,expired,annual,80.0,2023-07-17,2023-07,True
1198,009BYWQ378,LimeLight,expired,annual,79.99,2023-08-17,2023-08,True
1199,009BYWQ378,LimeLight,paid,monthly,20.01,2023-10-30,2023-10,True
1202,009CWCA119,Pulse,expired,monthly,7.99,2023-06-10,2023-06,True
1205,009DPLG842,CineQuest,paid,monthly,12.0,2023-09-15,2023-09,True
1208,009ECYS976,RetroReel,paid,annual,120.0,2023-01-22,2023-01,True
1210,009FZVW489,ChillStream,expired,annual,100.02,2023-02-04,2023-02,True
1211,009FZVW489,ChillStream,discounted,monthly,9.99,2023-09-18,2023-09,True
1212,009GTTM730,RetroReel,paid,monthly,30.01,2023-01-16,2023-01,True
1215,009GUTY233,RetroReel,expired,monthly,30.0,2023-01-25,2023-01,True
1216,009GUTY233,RetroReel,trial,monthly,27.73,2023-02-21,2023-02,True
1217,009GUTY233,RetroReel,paid,monthly,30.01,2023-06-11,2023-06,True
1218,009GUTY233,RetroReel,expired,monthly,29.99,2023-07-29,2023-07,True
1220,009IATS935,RetroReel,paid,monthly,30.0,2023-07-23,2023-07,True
1223,009IATV914,RetroReel,paid,monthly,29.98,2023-08-03,2023-08,True
1225,009ILTP035,LimeLight,expired,annual,80.01,2023-03-30,2023-03,True
1227,009IRTM799,ChillStream,paid,monthly,24.99,2023-03-02,2023-03,True
1232,009IZWB670,ChillStream,paid,monthly,24.99,2023-03-15,2023-03,True
1233,009IZWB670,ChillStream,expired,monthly,25.0,2023-05-17,2023-05,True
1235,009IZWB670,Pulse,paid,annual,50.01,2023-01-02,2023-01,True
1236,009IZWB670,Pulse,expired,annual,50.0,2023-11-24,2023-11,True
1239,009MCBT205,LimeLight,paid,monthly,20.0,2023-02-03,2023-02,True
1242,009MNVS084,LimeLight,paid,annual,80.0,2023-01-21,2023-01,True
1244,009NCAP692,CineQuest,expired,monthly,12.0,2023-01-28,2023-01,True
1245,009NCAP692,CineQuest,paid,monthly,12.01,2023-05-11,2023-05,True
1258,009OWTK397,LimeLight,paid,monthly,20.0,2023-07-28,2023-07,True
1260,009OXDM431,ChillStream,expired,annual,100.01,2023-02-14,2023-02,True
1261,009OXDM431,ChillStream,paid,annual,100.02,2023-11-10,2023-11,True
1263,009PNHD703,LimeLight,trial,monthly,12.13,2023-06-23,2023-06,True
1264,009PNHD703,LimeLight,paid,monthly,20.0,2023-11-05,2023-11,True
1270,009QUIZ198,CineQuest,expired,monthly,11.99,2023-10-04,2023-10,True
1280,009ULAL921,CineQuest,trial,monthly,7.1,2023-03-19,2023-03,True
1281,009ULAL921,CineQuest,paid,monthly,12.0,2023-07-07,2023-07,True
1282,009ULAL921,CineQuest,expired,monthly,12.0,2023-11-11,2023-11,True
1284,009VHGO190,ChillStream,expired,annual,100.0,2023-12-22,2023-12,True
1289,009WCWO485,ChillStream,paid,monthly,25.0,2023-08-22,2023-08,True
1290,009WCWO485,ChillStream,expired,monthly,24.99,2023-09-04,2023-09,True
1292,009WCWO485,LimeLight,expired,monthly,20.01,2023-06-17,2023-06,True
1293,009WCWO485,LimeLight,paid,monthly,20.0,2023-12-29,2023-12,True
1298,009YWEP229,LimeLight,paid,monthly,20.0,2023-03-14,2023-03,True
1299,009YWEP229,LimeLight,expired,monthly,19.98,2023-05-05,2023-05,True
1300,009YWEP229,LimeLight,paid,monthly,20.01,2023-09-18,2023-09,True
1304,009ZCKQ977,CineQuest,paid,monthly,12.0,2023-10-08,2023-10,True
1306,009ZMOL535,RetroReel,paid,monthly,29.98,2023-01-09,2023-01,True
1309,009ZNIP210,CineQuest,discounted,monthly,4.33,2023-02-27,2023-02,True
1314,010ADQH166,LimeLight,expired,monthly,19.98,2023-08-22,2023-08,True
1315,010ADQH166,LimeLight,paid,monthly,19.99,2023-11-26,2023-11,True
1323,010DJRE528,ChillStream,expired,annual,100.02,2023-10-17,2023-10,True
1325,010DJRE528,CineQuest,paid,annual,60.0,2023-01-28,2023-01,True
1326,010DJRE528,CineQuest,expired,annual,60.02,2023-09-13,2023-09,True
1327,010DJRE528,CineQuest,paid,monthly,11.99,2023-12-28,2023-12,True
1331,010DWEH981,LimeLight,paid,annual,80.0,2023-12-23,2023-12,True
1332,010EDES624,RetroReel,paid,annual,120.0,2023-08-03,2023-08,True
1334,010EWIB677,ChillStream,discounted,annual,78.93,2023-04-21,2023-04,True
1335,010EWIB677,ChillStream,paid,annual,100.0,2023-11-23,2023-11,True
1337,010FGYR018,RetroReel,expired,annual,120.0,2023-12-02,2023-12,True
1341,010FMTD776,LimeLight,expired,monthly,20.0,2023-07-09,2023-07,True
1343,010FMTD776,Pulse,expired,annual,50.01,2023-10-05,2023-10,True
1344,010FMTD776,RetroReel,expired,annual,120.01,2023-09-04,2023-09,True
1348,010FVSN529,ChillStream,paid,annual,100.0,2023-03-22,2023-03,True
1352,010HJKY577,RetroReel,expired,monthly,30.0,2023-01-31,2023-01,True
1353,010HJKY577,RetroReel,trial,monthly,10.54,2023-03-24,2023-03,True
1354,010HJKY577,RetroReel,paid,monthly,30.0,2023-04-17,2023-04,True
1355,010HJKY577,RetroReel,expired,monthly,29.99,2023-09-03,2023-09,True
1356,010HJKY577,RetroReel,trial,monthly,18.53,2023-11-02,2023-11,True
1362,010IITI122,LimeLight,paid,monthly,19.99,2023-11-13,2023-11,True
1363,010IUXU575,LimeLight,paid,monthly,20.03,2023-09-05,2023-09,True
1366,010KHRW889,Pulse,expired,monthly,8.01,2023-01-19,2023-01,True
1367,010KHRW889,Pulse,paid,monthly,8.01,2023-06-06,2023-06,True
1368,010KWCU194,LimeLight,paid,annual,80.0,2023-05-06,2023-05,True
1369,010LGPV785,ChillStream,paid,annual,100.0,2023-12-04,2023-12,True
1373,010LUOI901,CineQuest,expired,monthly,11.99,2023-10-04,2023-10,True
1381,010MWWJ010,CineQuest,paid,annual,60.0,2023-02-25,2023-02,True
1384,010OTFD477,LimeLight,paid,annual,80.0,2023-12-21,2023-12,True
1386,010PKHU916,LimeLight,expired,monthly,19.99,2023-12-19,2023-12,True
1387,010PKHU916,RetroReel,expired,monthly,30.0,2023-12-07,2023-12,True
1390,010PRQG612,Pulse,paid,monthly,7.99,2023-03-09,2023-03,True
1392,010PZZL366,ChillStream,expired,monthly,24.99,2023-11-15,2023-11,True
1396,010QKEH462,ChillStream,expired,monthly,24.99,2023-06-03,2023-06,True
1397,010QKEH462,ChillStream,paid,monthly,25.01,2023-11-10,2023-11,True
1403,010RECN467,Pulse,trial,monthly,4.84,2023-01-27,2023-01,True
1404,010RECN467,Pulse,expired,monthly,8.0,2023-04-05,2023-04,True
1405,010RECN467,Pulse,paid,monthly,8.0,2023-10-03,2023-10,True
1408,010RSTN249,RetroReel,paid,monthly,30.01,2023-03-16,2023-03,True
1411,010SRCU881,RetroReel,discounted,monthly,14.51,2023-07-20,2023-07,True
1412,010SSVA945,LimeLight,paid,monthly,19.99,2023-03-03,2023-03,True
1418,010SYJP308,Pulse,paid,monthly,8.0,2023-06-04,2023-06,True
1420,010UGQJ077,LimeLight,paid,monthly,19.99,2023-06-14,2023-06,True
1423,010UXXD311,LimeLight,paid,monthly,20.0,2023-07-18,2023-07,True
1431,010VECF139,RetroReel,expired,monthly,30.0,2023-04-02,2023-04,True
1434,010VUDQ027,CineQuest,paid,monthly,12.0,2023-08-23,2023-08,True
1436,010WSZH215,LimeLight,paid,monthly,20.01,2023-10-28,2023-10,True
1446,010ZCIU076,Pulse,paid,monthly,8.0,2023-02-18,2023-02,True
1447,010ZCIU076,Pulse,expired,monthly,7.99,2023-05-08,2023-05,True
1448,010ZCIU076,Pulse,paid,monthly,7.99,2023-09-26,2023-09,True
1454,011ABCI893,LimeLight,paid,annual,79.99,2023-08-22,2023-08,True
1459,011ALNE291,Pulse,paid,annual,49.99,2023-02-28,2023-02,True
1460,011ANYH850,LimeLight,paid,monthly,20.0,2023-02-28,2023-02,True
1461,011ANYH850,LimeLight,expired,monthly,20.01,2023-07-02,2023-07,True
1462,011ANYH850,LimeLight,paid,monthly,19.99,2023-10-19,2023-10,True
1465,011BJZH343,RetroReel,paid,annual,120.02,2023-06-24,2023-06,True
1469,011CJIS986,CineQuest,expired,annual,60.0,2023-03-25,2023-03,True
1470,011CJIS986,CineQuest,paid,monthly,11.99,2023-09-17,2023-09,True
1472,011CQIW361,LimeLight,expired,monthly,20.01,2023-03-13,2023-03,True
1473,011CQIW361,LimeLight,paid,monthly,20.0,2023-05-18,2023-05,True
1476,011CWGV337,CineQuest,expired,monthly,12.01,2023-07-28,2023-07,True
1477,011CWGV337,CineQuest,paid,annual,60.0,2023-10-20,2023-10,True
1480,011DGAN495,LimeLight,paid,monthly,20.0,2023-05-02,2023-05,True
1483,011EGMN914,CineQuest,expired,annual,60.03,2023-07-16,2023-07,True
1484,011EGMN914,CineQuest,trial,monthly,7.99,2023-09-20,2023-09,True
1485,011EGMN914,CineQuest,paid,monthly,12.02,2023-11-08,2023-11,True
1490,011ESHZ072,ChillStream,expired,annual,100.0,2023-02-02,2023-02,True
1491,011ESHZ072,ChillStream,paid,monthly,25.0,2023-09-24,2023-09,True
1493,011FKXG559,LimeLight,expired,monthly,20.0,2023-06-26,2023-06,True
1495,011GGIZ636,ChillStream,expired,monthly,24.99,2023-05-07,2023-05,True
1496,011GGIZ636,ChillStream,paid,annual,100.0,2023-12-14,2023-12,True
1498,011GXVT794,Pulse,expired,monthly,8.01,2023-05-14,2023-05,True
1499,011GXVT794,Pulse,trial,monthly,5.64,2023-06-24,2023-06,True
1500,011GXVT794,Pulse,expired,monthly,8.0,2023-08-27,2023-08,True
1501,011GXVT794,Pulse,paid,annual,49.99,2023-11-15,2023-11,True
1503,011HXJH357,ChillStream,expired,monthly,25.01,2023-06-21,2023-06,True
1504,011HXJH357,ChillStream,paid,monthly,25.0,2023-09-17,2023-09,True
1506,011IAHZ786,ChillStream,paid,monthly,24.99,2023-11-08,2023-11,True
1510,011KFFE381,ChillStream,paid,annual,100.0,2023-04-26,2023-04,True
1512,011KFWT471,LimeLight,paid,annual,80.01,2023-12-01,2023-12,True
1515,011LEDV211,CineQuest,paid,annual,59.99,2023-02-06,2023-02,True
1518,011LPLI232,CineQuest,expired,monthly,11.99,2023-08-06,2023-08,True
1519,011LPLI232,CineQuest,paid,monthly,12.0,2023-11-19,2023-11,True
1521,011LSEX181,LimeLight,expired,annual,79.99,2023-08-23,2023-08,True
1524,011LSEX181,Pulse,expired,monthly,8.0,2023-03-31,2023-03,True
1525,011LSEX181,Pulse,paid,monthly,8.02,2023-12-31,2023-12,True
1527,011LXVA830,CineQuest,expired,monthly,11.99,2023-08-31,2023-08,True
1528,011LXVA830,CineQuest,paid,monthly,12.02,2023-10-25,2023-10,True
1537,011MWSU369,CineQuest,expired,monthly,12.01,2023-01-21,2023-01,True
1538,011MWSU369,CineQuest,discounted,monthly,7.91,2023-07-05,2023-07,True
1544,011PNDQ451,LimeLight,paid,annual,80.01,2023-07-25,2023-07,True
1546,011QAYX660,LimeLight,paid,monthly,20.0,2023-03-07,2023-03,True
1550,011RJQJ064,LimeLight,paid,monthly,20.01,2023-06-20,2023-06,True
1557,011TADD214,LimeLight,paid,annual,80.0,2023-01-13,2023-01,True
1558,011TPZO831,RetroReel,paid,monthly,30.0,2023-11-13,2023-11,True
1562,011VJJL464,CineQuest,expired,annual,60.0,2023-01-20,2023-01,True
1563,011VJJL464,CineQuest,paid,annual,59.97,2023-02-21,2023-02,True
1564,011VJJL464,CineQuest,expired,annual,60.0,2023-06-08,2023-06,True
1565,011VJJL464,CineQuest,paid,monthly,12.01,2023-07-03,2023-07,True
1566,011VUPG544,ChillStream,paid,monthly,24.98,2023-04-19,2023-04,True
1568,011WHSO110,ChillStream,expired,annual,100.01,2023-10-14,2023-10,True
1570,011WHSO110,LimeLight,trial,monthly,6.13,2023-05-24,2023-05,True
1571,011WNBL181,LimeLight,paid,monthly,20.0,2023-07-31,2023-07,True
1575,011WSIB861,CineQuest,trial,monthly,7.5,2023-03-28,2023-03,True
1576,011WSIB861,CineQuest,paid,monthly,12.01,2023-06-23,2023-06,True
1581,011YISP421,CineQuest,expired,monthly,12.0,2023-06-26,2023-06,True
1584,011YVHW125,ChillStream,paid,monthly,25.01,2023-11-24,2023-11,True
1587,011YZHO566,CineQuest,paid,monthly,12.02,2023-03-18,2023-03,True
1588,011YZHO566,CineQuest,expired,monthly,11.99,2023-06-08,2023-06,True
1589,011YZHO566,CineQuest,paid,monthly,12.01,2023-07-18,2023-07,True
1590,011YZHO566,CineQuest,expired,monthly,12.0,2023-12-17,2023-12,True
1596,011ZBZK802,Pulse,expired,monthly,7.98,2023-02-22,2023-02,True
1597,011ZBZK802,Pulse,paid,monthly,7.99,2023-07-24,2023-07,True
1598,011ZBZK802,Pulse,expired,monthly,7.98,2023-09-29,2023-09,True
1599,011ZBZK802,Pulse,paid,monthly,8.0,2023-10-15,2023-10,True
1602,011ZZPY267,CineQuest,expired,monthly,11.99,2023-03-19,2023-03,True
1603,011ZZPY267,CineQuest,paid,monthly,12.0,2023-06-20,2023-06,True
